"Model","CandidateID","Architecture","Learning_rate","L1","L2","Inner_folds_ok","Mean_RMSE","Mean_Correlation","Mean_MAE","Median_EarlyStop_epoch","Max_Last_epoch","N_epoch_ceiling","Status","Scenario","Repetition","Fold","SplitID","TaskID"
"ANN_L2",1,"32-16",0.00025,0,1e-05,4,0.774770337767233,0.44211427200374,0.631907612639108,8.5,63,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L2",2,"32-16",0.00025,0,1e-04,4,0.772776060308642,0.445075401173177,0.630512919650635,8,60,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L2",3,"32-16",0.00025,0,0.001,4,0.772175292402613,0.445199263815855,0.629208038586618,10.5,61,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L2",4,"32-16",0.00025,0,0.01,4,0.774645874086325,0.441699540904321,0.631655879700086,8.5,64,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",1,"32-16",0.00025,1e-05,1e-05,4,0.774411482854003,0.442752203180485,0.631599654096127,8.5,63,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",2,"32-16",0.00025,1e-04,1e-05,4,0.774193700290982,0.442423772385469,0.631074985179145,8.5,62,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",3,"32-16",0.00025,0.001,1e-05,4,0.780404668698994,0.431947101230953,0.638626469889705,23,133,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",4,"32-16",0.00025,0.01,1e-05,4,0.790247696941958,0.422460741861364,0.6435485319082,63.5,298,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",5,"32-16",0.00025,0.03,1e-05,4,0.852821876890083,0.433367705454281,0.689702557548758,61,91,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",6,"32-16",0.00025,0.1,1e-05,4,0.854622244141955,NA,0.691114373720636,59.5,1385,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",7,"32-16",0.00025,1e-05,1e-04,4,0.774655859025834,0.441769541916474,0.631660264785407,8.5,62,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",8,"32-16",0.00025,1e-04,1e-04,4,0.773636705623652,0.443045484534339,0.630701220993703,8.5,61,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",9,"32-16",0.00025,0.001,1e-04,4,0.778462074112292,0.433492752576109,0.637559413499894,23,115,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",10,"32-16",0.00025,0.01,1e-04,4,0.789922997551568,0.421853320127589,0.643605431375387,62.5,320,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",11,"32-16",0.00025,0.03,1e-04,4,0.852831049925193,0.433637033222013,0.689718672146782,61,91,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",12,"32-16",0.00025,0.1,1e-04,4,0.854631673637902,NA,0.691122150283707,59.5,1380,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",13,"32-16",0.00025,1e-05,0.001,4,0.773077829041395,0.443863589437122,0.630439116024647,8.5,60,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",14,"32-16",0.00025,1e-04,0.001,4,0.77432624687054,0.442618667526482,0.631165695915889,9,64,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",15,"32-16",0.00025,0.001,0.001,4,0.776859555449742,0.434589354003878,0.635411682789503,23,96,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",16,"32-16",0.00025,0.01,0.001,4,0.790372115129674,0.421740459755183,0.643863027912261,63,310,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",17,"32-16",0.00025,0.03,0.001,4,0.852827329002825,0.433731766676096,0.68971635411213,61,91,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",18,"32-16",0.00025,0.1,0.001,4,0.854617710982986,NA,0.691113793968857,59.5,1388,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",19,"32-16",0.00025,1e-05,0.01,4,0.773733229458193,0.442968673544293,0.631533155644566,8.5,60,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",20,"32-16",0.00025,1e-04,0.01,4,0.773428896605617,0.443058590389215,0.630797343603728,8.5,61,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",21,"32-16",0.00025,0.001,0.01,4,0.77861585720327,0.433633332026051,0.63734049191502,22.5,128,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",22,"32-16",0.00025,0.01,0.01,4,0.790715464472859,0.420692584032362,0.644119920128542,62.5,324,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",23,"32-16",0.00025,0.03,0.01,4,0.852892068935856,0.435183915511324,0.689748612286201,62,91,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_L1_L2",24,"32-16",0.00025,0.1,0.01,4,0.854634111415389,NA,0.691126001320317,59.5,1380,0,"ok","C5",2,3,"R02_F03","C5_R02_F03"
"ANN_0",1,"2",0.000125,0,0,4,0.804764832460781,0.421037551125087,0.6499562963023,9.5,38,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",2,"4",0.000125,0,0,4,0.791652603825555,0.383633724543341,0.648268680959285,6.5,64,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",3,"8",0.000125,0,0,4,0.789648953733729,0.437275806554388,0.642841035758466,5.5,46,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",4,"16",0.000125,0,0,4,0.771556926488386,0.449836095890436,0.630353326318253,6,32,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",5,"32",0.000125,0,0,4,0.764905393041935,0.467541977090362,0.621189162958166,4,32,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",6,"8-4",0.000125,0,0,4,0.794302947019911,0.413040524405806,0.64660123953014,17.5,72,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",7,"16-8",0.000125,0,0,4,0.798313776741564,0.422775439005662,0.650839908345507,38,92,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",8,"32-16",0.000125,0,0,4,0.761986017942706,0.478527182234333,0.623823133285758,10.5,42,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",9,"64-32",0.000125,0,0,4,0.76345616478011,0.474495421191578,0.623667154120325,8.5,40,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",10,"2",0.00025,0,0,4,0.80439253681899,0.418973088247502,0.649410712465311,4.5,32,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",11,"4",0.00025,0,0,4,0.785793180922664,0.410488325526608,0.64434859204042,3.5,48,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",12,"8",0.00025,0,0,4,0.788385782053796,0.440331158028592,0.642064361725241,3,37,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",13,"16",0.00025,0,0,4,0.7800267137076,0.429759895882158,0.636286936889178,2.5,28,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",14,"32",0.00025,0,0,4,0.773173662266044,0.453993140777112,0.627539641753183,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",15,"8-4",0.00025,0,0,4,0.79360950222656,0.411089349315953,0.645217259105751,9,52,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",16,"16-8",0.00025,0,0,4,0.799815292763854,0.417635817654588,0.651674468889878,22,65,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",17,"32-16",0.00025,0,0,4,0.761243282532331,0.477618217102869,0.624886410826878,5.5,34,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",18,"64-32",0.00025,0,0,4,0.76017654792014,0.478078672408963,0.621482279381826,4.5,33,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",19,"2",5e-04,0,0,4,0.806478054111577,0.419634016623568,0.651706973711246,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",20,"4",5e-04,0,0,4,0.786339373236321,0.404049561484484,0.645180322704087,1.5,37,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",21,"8",5e-04,0,0,4,0.795211710507473,0.426475015929589,0.646672136181347,1,31,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",22,"16",5e-04,0,0,4,0.768147306862528,0.458127557739857,0.626566276834537,1.5,27,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",23,"32",5e-04,0,0,4,0.77758706568674,0.45439047685963,0.636063839179161,1.5,32,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",24,"8-4",5e-04,0,0,4,0.793078397532877,0.413115611589767,0.646156888641283,4,38,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",25,"16-8",5e-04,0,0,4,0.803213068999414,0.414978545285428,0.653067229576491,11.5,48,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",26,"32-16",5e-04,0,0,4,0.765512321141869,0.472573942580646,0.628232539427345,2.5,30,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",27,"64-32",5e-04,0,0,4,0.755232607223457,0.480424098684075,0.61873720961633,2.5,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",28,"2",0.001,0,0,4,0.805321423074744,0.424435540315148,0.65188362755995,1,27,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",29,"4",0.001,0,0,4,0.780275113540684,0.453413784603398,0.640574403718053,1,31,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",30,"8",0.001,0,0,4,0.80172468236993,0.421262588780314,0.658931627854177,5,42,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",31,"16",0.001,0,0,4,0.810211215016938,0.405434415909648,0.668984472590221,2,33,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",32,"32",0.001,0,0,4,0.813674907940978,0.378054710860258,0.660614933966205,4,32,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",33,"8-4",0.001,0,0,4,0.796738603685234,0.402939110555889,0.650746387444741,2,33,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",34,"16-8",0.001,0,0,4,0.805172918431826,0.427510181804655,0.652422875183991,4.5,34,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",35,"32-16",0.001,0,0,4,0.76592698553846,0.476412196751068,0.628936460518073,1,27,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",36,"64-32",0.001,0,0,4,0.761185245818956,0.479888472604623,0.624112637057079,1,27,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1",1,"64-32",5e-04,1e-05,0,4,0.765447664183892,0.458084356251157,0.627611659565068,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1",2,"64-32",5e-04,1e-04,0,4,0.765525386782912,0.457877236800203,0.627767689106575,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1",3,"64-32",5e-04,0.001,0,4,0.767537781081722,0.456915402477198,0.628910051897395,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1",4,"64-32",5e-04,0.01,0,4,0.782459683201555,0.465198329098795,0.63522474466415,35,67,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1",5,"64-32",5e-04,0.03,0,4,0.831750796007874,0.473660209618453,0.673071688730301,37,62,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1",6,"64-32",5e-04,0.1,0,4,0.851359180710935,0.476102214125589,0.687733906360255,37,63,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L2",1,"64-32",5e-04,0,1e-05,4,0.765459244207317,0.458058798059602,0.627671861730105,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L2",2,"64-32",5e-04,0,1e-04,4,0.765432410059191,0.458108776460351,0.627625915445076,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L2",3,"64-32",5e-04,0,0.001,4,0.7654422083472,0.45810809331437,0.627660159042294,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L2",4,"64-32",5e-04,0,0.01,4,0.765476150699638,0.458060396634688,0.627592938744562,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",1,"64-32",5e-04,1e-05,1e-05,4,0.765423465675686,0.458125171032429,0.627602625101169,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",2,"64-32",5e-04,1e-04,1e-05,4,0.765528471899371,0.457873844526355,0.627766707751863,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",3,"64-32",5e-04,0.001,1e-05,4,0.767529057517175,0.456944159321266,0.628895214985595,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",4,"64-32",5e-04,0.01,1e-05,4,0.782370274962589,0.465460407234507,0.635067746270968,35,67,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",5,"64-32",5e-04,0.03,1e-05,4,0.831754847130638,0.473675113545631,0.673075564829352,37,62,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",6,"64-32",5e-04,0.1,1e-05,4,0.851358519357041,0.47611547220914,0.687735356835726,37,63,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",7,"64-32",5e-04,1e-05,1e-04,4,0.765499585919043,0.457978193246993,0.627663239368531,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",8,"64-32",5e-04,1e-04,1e-04,4,0.765489234335697,0.457919904604878,0.627707298960569,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",9,"64-32",5e-04,0.001,1e-04,4,0.767580402656567,0.45684847758067,0.628947912067522,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",10,"64-32",5e-04,0.01,1e-04,4,0.782114936258523,0.46527915932201,0.634914866695052,35,67,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",11,"64-32",5e-04,0.03,1e-04,4,0.831758443371932,0.473457118190709,0.673088101541999,37,62,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",12,"64-32",5e-04,0.1,1e-04,4,0.851361137355594,0.476096154101716,0.687735281061093,37,63,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",13,"64-32",5e-04,1e-05,0.001,4,0.765364356496288,0.458207032818508,0.627535616940714,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",14,"64-32",5e-04,1e-04,0.001,4,0.765453325105998,0.4580075693314,0.627718423037785,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",15,"64-32",5e-04,0.001,0.001,4,0.767576122242097,0.456881712903502,0.629018696490684,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",16,"64-32",5e-04,0.01,0.001,4,0.781918985954928,0.465585066199911,0.634553052108026,35,68,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",17,"64-32",5e-04,0.03,0.001,4,0.831809163071008,0.47349696207208,0.673140003890872,37,62,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",18,"64-32",5e-04,0.1,0.001,4,0.851371325295933,0.475536276956795,0.687745557513576,37,63,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",19,"64-32",5e-04,1e-05,0.01,4,0.765442737136452,0.458155354569571,0.627565967916909,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",20,"64-32",5e-04,1e-04,0.01,4,0.765634313502751,0.457760600299926,0.627830888200821,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",21,"64-32",5e-04,0.001,0.01,4,0.768129190236884,0.456277639030358,0.62928560179729,2,29,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",22,"64-32",5e-04,0.01,0.01,4,0.782816908032211,0.465271689460515,0.63536814642098,35,67,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",23,"64-32",5e-04,0.03,0.01,4,0.831990151812726,0.473377778022612,0.67325251032172,37,62,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_L1_L2",24,"64-32",5e-04,0.1,0.01,4,0.851355222423751,0.475932606453762,0.687731805113699,37,63,0,"ok","C5",2,4,"R02_F04","C5_R02_F04"
"ANN_0",1,"2",0.000125,0,0,4,0.855824045498755,0.366980515968775,0.702198563660426,35.5,68,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",2,"4",0.000125,0,0,4,0.794554769115768,0.405728430481809,0.654620324721636,15.5,46,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",3,"8",0.000125,0,0,4,0.77287477320968,0.445201893253816,0.630628737082056,14,63,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",4,"16",0.000125,0,0,4,0.771553133898935,0.428739124217843,0.634670389900533,18,54,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",5,"32",0.000125,0,0,4,0.762266839496732,0.436864418192748,0.625829958130603,4.5,37,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",6,"8-4",0.000125,0,0,4,0.827803295662485,0.390599997654758,0.675236386759903,31,65,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",7,"16-8",0.000125,0,0,4,0.761289971100602,0.430113472889909,0.624593112916964,21.5,47,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",8,"32-16",0.000125,0,0,4,0.761280623157421,0.440462103858861,0.625951840550508,17.5,51,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",9,"64-32",0.000125,0,0,4,0.757261446127458,0.443753482094112,0.620458712779504,12,54,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",10,"2",0.00025,0,0,4,0.86520601434333,0.361234234897317,0.709104853935839,23,52,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",11,"4",0.00025,0,0,4,0.793568348317312,0.413027411813817,0.655079706148934,7,35,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",12,"8",0.00025,0,0,4,0.774671517331488,0.444289373983596,0.630976738720202,7,52,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",13,"16",0.00025,0,0,4,0.777127592146817,0.435245584161694,0.637315156274321,7.5,42,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",14,"32",0.00025,0,0,4,0.765170936142975,0.435315503477704,0.628770800098215,2,32,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",15,"8-4",0.00025,0,0,4,0.815787224503469,0.391280525914774,0.66465298234042,16.5,120,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",16,"16-8",0.00025,0,0,4,0.76046051262831,0.432448557380492,0.624668918627999,10.5,37,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",17,"32-16",0.00025,0,0,4,0.757054602966773,0.447403496414389,0.623628570352258,6.5,44,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",18,"64-32",0.00025,0,0,4,0.755482643754913,0.446952075551271,0.618958258601481,6,39,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",19,"2",5e-04,0,0,4,0.861709243667512,0.389067945672402,0.708581795402116,6,32,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",20,"4",5e-04,0,0,4,0.795538999134772,0.413859821668171,0.656986798359234,3.5,30,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",21,"8",5e-04,0,0,4,0.778631853956907,0.440784162209249,0.632335212702959,3.5,41,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",22,"16",5e-04,0,0,4,0.781067853970345,0.432800586210561,0.638372256939819,4.5,32,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",23,"32",5e-04,0,0,4,0.775425129003924,0.432944829996497,0.638822353380501,1,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",24,"8-4",5e-04,0,0,4,0.813666673716165,0.399648987873919,0.662647935688074,9,76,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",25,"16-8",5e-04,0,0,4,0.757952002477238,0.434011336908924,0.623334308476917,5,32,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",26,"32-16",5e-04,0,0,4,0.759345757871147,0.448046812994823,0.624734199135903,3.5,37,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",27,"64-32",5e-04,0,0,4,0.751972401683234,0.450710042522658,0.616621000692999,3,33,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",28,"2",0.001,0,0,4,0.875653903405671,0.379952540858469,0.718776299039466,5.5,48,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",29,"4",0.001,0,0,4,0.813794620919858,0.41728963190573,0.669375558688352,2,28,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",30,"8",0.001,0,0,4,0.772306737873132,0.426087291342303,0.636103389266568,3,39,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",31,"16",0.001,0,0,4,0.794950773962511,0.436451202767402,0.643917859965774,2.5,30,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",32,"32",0.001,0,0,4,0.847209591105213,0.338881609383775,0.683703287286292,5.5,40,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",33,"8-4",0.001,0,0,4,0.806252786750348,0.410254734330309,0.657340260533484,5.5,57,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",34,"16-8",0.001,0,0,4,0.761884777329801,0.436176304641456,0.627362389794952,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",35,"32-16",0.001,0,0,4,0.759508644103092,0.445333845626011,0.625564551999232,2,32,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_0",36,"64-32",0.001,0,0,4,0.761029179896635,0.454667622929761,0.623165373467284,1.5,30,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1",1,"64-32",5e-04,1e-05,0,4,0.758470442988697,0.459266859768433,0.625857325328366,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1",2,"64-32",5e-04,1e-04,0,4,0.75821342728129,0.459561978347378,0.625484886554213,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1",3,"64-32",5e-04,0.001,0,4,0.75220890881999,0.450473366669059,0.618719474430371,4,31,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1",4,"64-32",5e-04,0.01,0,4,0.766164172097292,0.431940388949257,0.626543842855109,37,128,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1",5,"64-32",5e-04,0.03,0,4,0.823119751573375,0.436756865522719,0.669114120674854,37,63,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1",6,"64-32",5e-04,0.1,0,4,0.83773701637895,0.333958924668851,0.681346002266577,35.5,62,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L2",1,"64-32",5e-04,0,1e-05,4,0.758477386087779,0.459355644739496,0.62580219190504,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L2",2,"64-32",5e-04,0,1e-04,4,0.758497790140695,0.459247272782311,0.625840750479073,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L2",3,"64-32",5e-04,0,0.001,4,0.758551107931009,0.459182969895989,0.625828285488554,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L2",4,"64-32",5e-04,0,0.01,4,0.758195554555844,0.459550798701511,0.625478142304622,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",1,"64-32",5e-04,1e-05,1e-05,4,0.75840416054426,0.459376078399237,0.625768127620981,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",2,"64-32",5e-04,1e-04,1e-05,4,0.758215818403149,0.459540917018301,0.625512187533761,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",3,"64-32",5e-04,0.001,1e-05,4,0.752187270561287,0.450567556183159,0.618715741648832,4,31,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",4,"64-32",5e-04,0.01,1e-05,4,0.766184244757618,0.431834616996648,0.626471350081731,37,129,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",5,"64-32",5e-04,0.03,1e-05,4,0.823114625196215,0.436855334093162,0.669111611936575,37,63,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",6,"64-32",5e-04,0.1,1e-05,4,0.837737652607793,0.333992263804538,0.681345853755676,35.5,62,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",7,"64-32",5e-04,1e-05,1e-04,4,0.758460805358034,0.459294530246847,0.625794258407443,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",8,"64-32",5e-04,1e-04,1e-04,4,0.758204578432811,0.459540979623994,0.625456042048843,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",9,"64-32",5e-04,0.001,1e-04,4,0.752250682911123,0.450417256544381,0.618742488863865,4,31,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",10,"64-32",5e-04,0.01,1e-04,4,0.765941430868665,0.432376661516579,0.625998331752169,37.5,133,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",11,"64-32",5e-04,0.03,1e-04,4,0.823146105953795,0.436641623659532,0.669142869274364,37,63,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",12,"64-32",5e-04,0.1,1e-04,4,0.837740163760043,0.33396495047222,0.681348951592059,35.5,62,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",13,"64-32",5e-04,1e-05,0.001,4,0.758339872432195,0.459578531343557,0.625683862935717,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",14,"64-32",5e-04,1e-04,0.001,4,0.758325214268203,0.459258715691943,0.625621447110331,3,29,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
"ANN_L1_L2",15,"64-32",5e-04,0.001,0.001,4,0.752114507512944,0.450567005202931,0.61865055867051,4,31,0,"ok","C5",2,5,"R02_F05","C5_R02_F05"
