"Scenario","Repetition","Fold","SplitID","TaskID","Model","Architecture","Learning_rate","L1","L2","Best_epoch","Last_epoch","Stopped_by_patience","Hit_epoch_ceiling","Validation_RMSE","Validation_Correlation","N_epoch_fit","N_epoch_validation","Fit_seconds"
"C5",3,5,"R03_F05","C5_R03_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,22,47,TRUE,FALSE,0.836281008052396,0.521621608610466,680,120,0.720000000000027
"C5",4,1,"R04_F01","C5_R04_F01","ANN_0","16",0.000125,0,0,6,31,TRUE,FALSE,0.786035827508302,0.350113321018751,680,120,0.3599999999999
"C5",4,1,"R04_F01","C5_R04_F01","ANN_L1","16",0.000125,0.01,0,9,34,TRUE,FALSE,0.784207806780382,0.358304626270002,680,120,0.339999999999918
"C5",4,1,"R04_F01","C5_R04_F01","ANN_L2","16",0.000125,0,0.01,6,31,TRUE,FALSE,0.785888174094401,0.350547858439774,680,120,0.589999999999918
"C5",4,1,"R04_F01","C5_R04_F01","ANN_L1_L2","16",0.000125,0.01,1e-04,9,34,TRUE,FALSE,0.784205770710805,0.358308979971207,680,120,0.590000000000146
"C5",4,2,"R04_F02","C5_R04_F02","ANN_0","64-32",0.000125,0,0,22,47,TRUE,FALSE,0.758074109172708,0.601280144862606,680,120,0.720000000000027
"C5",4,2,"R04_F02","C5_R04_F02","ANN_L1","64-32",0.000125,0.001,0,23,48,TRUE,FALSE,0.757429043145845,0.61520351607671,680,120,0.700000000000045
"C5",4,2,"R04_F02","C5_R04_F02","ANN_L2","64-32",0.000125,0,1e-04,22,47,TRUE,FALSE,0.75838761797445,0.600773678806496,680,120,0.849999999999909
"C5",4,2,"R04_F02","C5_R04_F02","ANN_L1_L2","64-32",0.000125,0.001,0.01,81,106,TRUE,FALSE,0.754415320102292,0.60464386765843,680,120,1.49000000000001
"C5",4,3,"R04_F03","C5_R04_F03","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.742732575065993,0.513819500349631,680,120,0.3599999999999
"C5",4,3,"R04_F03","C5_R04_F03","ANN_L1","64-32",5e-04,0.001,0,4,29,TRUE,FALSE,0.743399631807569,0.508154547616662,680,120,0.430000000000064
"C5",4,3,"R04_F03","C5_R04_F03","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.742986712588762,0.513403573016052,680,120,0.319999999999936
"C5",4,3,"R04_F03","C5_R04_F03","ANN_L1_L2","64-32",5e-04,0.001,0.01,4,29,TRUE,FALSE,0.742705739337488,0.508538253506961,680,120,0.360000000000127
"C5",4,4,"R04_F04","C5_R04_F04","ANN_0","64-32",0.001,0,0,2,27,TRUE,FALSE,0.769157738566757,0.570623887419954,680,120,0.3599999999999
"C5",4,4,"R04_F04","C5_R04_F04","ANN_L1","64-32",0.001,0.001,0,2,27,TRUE,FALSE,0.768685058890962,0.567134583507598,680,120,0.360000000000127
"C5",4,4,"R04_F04","C5_R04_F04","ANN_L2","64-32",0.001,0,0.01,2,27,TRUE,FALSE,0.768382951035117,0.571317822632115,680,120,0.549999999999955
"C5",4,4,"R04_F04","C5_R04_F04","ANN_L1_L2","64-32",0.001,0.001,0.01,2,27,TRUE,FALSE,0.768890926728917,0.566187893370405,680,120,0.599999999999909
"C5",4,5,"R04_F05","C5_R04_F05","ANN_0","64-32",0.000125,0,0,17,42,TRUE,FALSE,0.744644922603563,0.43955898492074,680,120,0.6400000000001
"C5",4,5,"R04_F05","C5_R04_F05","ANN_L1","64-32",0.000125,1e-04,0,17,42,TRUE,FALSE,0.744302888457993,0.439750681169466,680,120,0.549999999999955
"C5",4,5,"R04_F05","C5_R04_F05","ANN_L2","64-32",0.000125,0,1e-04,17,42,TRUE,FALSE,0.745140541699769,0.43849418942422,680,120,0.579999999999927
"C5",4,5,"R04_F05","C5_R04_F05","ANN_L1_L2","64-32",0.000125,1e-05,0.01,17,42,TRUE,FALSE,0.744403599515752,0.439591417978757,680,120,0.730000000000018
"C5",5,1,"R05_F01","C5_R05_F01","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.717300649045392,0.485141200389716,680,120,0.430000000000064
"C5",5,1,"R05_F01","C5_R05_F01","ANN_L1","64-32",5e-04,0.001,0,3,28,TRUE,FALSE,0.714920688601554,0.486698011846698,680,120,0.419999999999845
"C5",5,1,"R05_F01","C5_R05_F01","ANN_L2","64-32",5e-04,0,1e-05,3,28,TRUE,FALSE,0.717305792422291,0.485138302507582,680,120,0.549999999999955
"C5",5,1,"R05_F01","C5_R05_F01","ANN_L1_L2","64-32",5e-04,0.001,0.01,3,28,TRUE,FALSE,0.714683799765636,0.48714778778609,680,120,0.300000000000182
"C5",5,2,"R05_F02","C5_R05_F02","ANN_0","32-16",0.00025,0,0,8,33,TRUE,FALSE,0.75253218187421,0.351223819421471,680,120,0.3900000000001
"C5",5,2,"R05_F02","C5_R05_F02","ANN_L1","32-16",0.00025,0.001,0,8,33,TRUE,FALSE,0.751031126107054,0.354786134481703,680,120,0.450000000000045
"C5",5,2,"R05_F02","C5_R05_F02","ANN_L2","32-16",0.00025,0,0.01,8,33,TRUE,FALSE,0.751468075219101,0.354031907645188,680,120,0.400000000000091
"C5",5,2,"R05_F02","C5_R05_F02","ANN_L1_L2","32-16",0.00025,0.001,0.01,8,33,TRUE,FALSE,0.750974478666094,0.354638475340634,680,120,0.630000000000109
"C5",5,3,"R05_F03","C5_R05_F03","ANN_0","32-16",0.00025,0,0,16,41,TRUE,FALSE,0.766186765522418,0.540306346799604,680,120,0.849999999999909
"C5",5,3,"R05_F03","C5_R05_F03","ANN_L1","32-16",0.00025,0.001,0,17,42,TRUE,FALSE,0.772778689893776,0.529408771685318,680,120,0.980000000000018
"C5",5,3,"R05_F03","C5_R05_F03","ANN_L2","32-16",0.00025,0,0.01,16,41,TRUE,FALSE,0.767107771546628,0.538789081782275,680,120,0.839999999999918
"C5",5,3,"R05_F03","C5_R05_F03","ANN_L1_L2","32-16",0.00025,0.001,0.01,16,41,TRUE,FALSE,0.773247679206193,0.529389564879972,680,120,0.549999999999955
"C5",5,4,"R05_F04","C5_R05_F04","ANN_0","32",0.000125,0,0,6,31,TRUE,FALSE,0.706830691831011,0.579800688428116,680,120,0.329999999999927
"C5",5,4,"R05_F04","C5_R05_F04","ANN_L1","32",0.000125,0.01,0,11,36,TRUE,FALSE,0.694024069809019,0.602246465520291,680,120,0.330000000000155
"C5",5,4,"R05_F04","C5_R05_F04","ANN_L2","32",0.000125,0,0.01,6,31,TRUE,FALSE,0.706773803376733,0.579874070318979,680,120,0.400000000000091
"C5",5,4,"R05_F04","C5_R05_F04","ANN_L1_L2","32",0.000125,0.01,1e-04,11,36,TRUE,FALSE,0.694030697775015,0.602243296225558,680,120,0.440000000000055
"C5",5,5,"R05_F05","C5_R05_F05","ANN_0","64-32",0.000125,0,0,24,49,TRUE,FALSE,0.821061223360632,0.387894445013959,680,120,0.710000000000036
"C5",5,5,"R05_F05","C5_R05_F05","ANN_L1","64-32",0.000125,0.001,0,28,53,TRUE,FALSE,0.809003530567691,0.403137493261924,680,120,0.729999999999791
"C5",5,5,"R05_F05","C5_R05_F05","ANN_L2","64-32",0.000125,0,1e-04,24,49,TRUE,FALSE,0.820189020459367,0.389527361473589,680,120,0.7199999999998
"C5",5,5,"R05_F05","C5_R05_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,28,53,TRUE,FALSE,0.809336005957532,0.402036051658528,680,120,0.720000000000027
"C6",1,1,"R01_F01","C6_R01_F01","ANN_0","64-32",0.000125,0,0,21,46,TRUE,FALSE,0.599920769956554,0.526299928024154,680,120,0.710000000000036
"C6",1,1,"R01_F01","C6_R01_F01","ANN_L1","64-32",0.000125,0.001,0,22,47,TRUE,FALSE,0.601754236687005,0.519240174307308,680,120,1.35000000000014
"C6",1,1,"R01_F01","C6_R01_F01","ANN_L2","64-32",0.000125,0,0.001,21,46,TRUE,FALSE,0.600138420378531,0.525870548126876,680,120,1.58999999999992
"C6",1,1,"R01_F01","C6_R01_F01","ANN_L1_L2","64-32",0.000125,0.001,0.001,22,47,TRUE,FALSE,0.601707291773627,0.519236298150371,680,120,0.879999999999882
"C6",1,2,"R01_F02","C6_R01_F02","ANN_0","64-32",0.000125,0,0,14,39,TRUE,FALSE,0.668045985843285,0.467842824452149,680,120,0.900000000000091
"C6",1,2,"R01_F02","C6_R01_F02","ANN_L1","64-32",0.000125,1e-05,0,14,39,TRUE,FALSE,0.668164457815188,0.467512278652855,680,120,0.740000000000009
"C6",1,2,"R01_F02","C6_R01_F02","ANN_L2","64-32",0.000125,0,1e-05,14,39,TRUE,FALSE,0.668012737438929,0.467924509015124,680,120,0.6400000000001
"C6",1,2,"R01_F02","C6_R01_F02","ANN_L1_L2","64-32",0.000125,1e-05,1e-05,14,39,TRUE,FALSE,0.668179620683802,0.4674518846794,680,120,1.31999999999994
"C6",1,3,"R01_F03","C6_R01_F03","ANN_0","16",0.000125,0,0,25,50,TRUE,FALSE,0.707710959086547,0.401058878569288,680,120,0.830000000000155
"C6",1,3,"R01_F03","C6_R01_F03","ANN_L1","16",0.000125,0.01,0,36,61,TRUE,FALSE,0.701250298346134,0.415529347974082,680,120,0.710000000000036
"C6",1,3,"R01_F03","C6_R01_F03","ANN_L2","16",0.000125,0,0.001,25,50,TRUE,FALSE,0.707674483468636,0.401182957501058,680,120,0.670000000000073
"C6",1,3,"R01_F03","C6_R01_F03","ANN_L1_L2","16",0.000125,0.01,0.01,37,62,TRUE,FALSE,0.701064234295496,0.416515278172461,680,120,0.799999999999955
"C6",1,4,"R01_F04","C6_R01_F04","ANN_0","32-16",0.001,0,0,3,28,TRUE,FALSE,0.658390199563682,0.527522020045965,680,120,0.429999999999836
"C6",1,4,"R01_F04","C6_R01_F04","ANN_L1","32-16",0.001,0.01,0,19,44,TRUE,FALSE,0.671141029309456,0.52250515962846,680,120,0.449999999999818
"C6",1,4,"R01_F04","C6_R01_F04","ANN_L2","32-16",0.001,0,0.01,3,28,TRUE,FALSE,0.658556231154658,0.5275113577541,680,120,0.400000000000091
"C6",1,4,"R01_F04","C6_R01_F04","ANN_L1_L2","32-16",0.001,0.01,1e-05,18,43,TRUE,FALSE,0.671874363893952,0.51939943928783,680,120,0.569999999999936
"C6",1,5,"R01_F05","C6_R01_F05","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.596055639269665,0.4601430432785,680,120,0.389999999999873
"C6",1,5,"R01_F05","C6_R01_F05","ANN_L1","64-32",5e-04,1e-05,0,2,27,TRUE,FALSE,0.596066051049779,0.460125236626292,680,120,0.350000000000136
"C6",1,5,"R01_F05","C6_R01_F05","ANN_L2","64-32",5e-04,0,0.01,2,27,TRUE,FALSE,0.595876451356357,0.460510757888687,680,120,0.410000000000082
"C6",1,5,"R01_F05","C6_R01_F05","ANN_L1_L2","64-32",5e-04,1e-05,0.01,2,27,TRUE,FALSE,0.595797071987335,0.460692548729053,680,120,0.450000000000045
"C6",2,1,"R02_F01","C6_R02_F01","ANN_0","64-32",0.000125,0,0,11,36,TRUE,FALSE,0.606804140798817,0.365152170477877,680,120,0.519999999999982
"C6",2,1,"R02_F01","C6_R02_F01","ANN_L1","64-32",0.000125,0.001,0,12,37,TRUE,FALSE,0.606156901267595,0.364994644249879,680,120,0.840000000000146
"C6",2,1,"R02_F01","C6_R02_F01","ANN_L2","64-32",0.000125,0,1e-04,11,36,TRUE,FALSE,0.60658024151138,0.365795330989335,680,120,0.659999999999854
"C6",2,1,"R02_F01","C6_R02_F01","ANN_L1_L2","64-32",0.000125,0.001,1e-04,12,37,TRUE,FALSE,0.606178915006,0.364821570364872,680,120,0.470000000000027
"C6",2,2,"R02_F02","C6_R02_F02","ANN_0","64-32",5e-04,0,0,4,29,TRUE,FALSE,0.654127931903649,0.54469404936643,680,120,0.349999999999909
"C6",2,2,"R02_F02","C6_R02_F02","ANN_L1","64-32",5e-04,1e-04,0,4,29,TRUE,FALSE,0.652928618294446,0.546825211844551,680,120,0.360000000000127
"C6",2,2,"R02_F02","C6_R02_F02","ANN_L2","64-32",5e-04,0,1e-04,4,29,TRUE,FALSE,0.654041937794651,0.544918676033938,680,120,0.309999999999945
"C6",2,2,"R02_F02","C6_R02_F02","ANN_L1_L2","64-32",5e-04,1e-04,1e-04,4,29,TRUE,FALSE,0.652893118704428,0.546934625995611,680,120,0.360000000000127
"C6",2,3,"R02_F03","C6_R02_F03","ANN_0","64-32",5e-04,0,0,7,32,TRUE,FALSE,0.617425419215415,0.557165820355578,680,120,0.419999999999845
"C6",2,3,"R02_F03","C6_R02_F03","ANN_L1","64-32",5e-04,0.001,0,8,33,TRUE,FALSE,0.610657545777987,0.560685885749281,680,120,0.549999999999955
"C6",2,3,"R02_F03","C6_R02_F03","ANN_L2","64-32",5e-04,0,0.01,7,32,TRUE,FALSE,0.616296305866826,0.557827998956374,680,120,0.529999999999973
"C6",2,3,"R02_F03","C6_R02_F03","ANN_L1_L2","64-32",5e-04,0.001,0.01,8,33,TRUE,FALSE,0.610487476940994,0.561020345589919,680,120,0.470000000000027
"C6",2,4,"R02_F04","C6_R02_F04","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.710004073103239,0.396366475218776,680,120,0.339999999999918
"C6",2,4,"R02_F04","C6_R02_F04","ANN_L1","64-32",5e-04,1e-04,0,2,27,TRUE,FALSE,0.710255940686298,0.395590800367677,680,120,0.309999999999945
"C6",2,4,"R02_F04","C6_R02_F04","ANN_L2","64-32",5e-04,0,0.01,2,27,TRUE,FALSE,0.710165639305208,0.395855916184455,680,120,0.409999999999854
"C6",2,4,"R02_F04","C6_R02_F04","ANN_L1_L2","64-32",5e-04,1e-05,0.01,2,27,TRUE,FALSE,0.71023775216075,0.395708174811518,680,120,0.420000000000073
"C6",2,5,"R02_F05","C6_R02_F05","ANN_0","64-32",0.000125,0,0,13,38,TRUE,FALSE,0.637027588181647,0.487678213979983,680,120,0.550000000000182
"C6",2,5,"R02_F05","C6_R02_F05","ANN_L1","64-32",0.000125,0.001,0,16,41,TRUE,FALSE,0.63577307370096,0.487415392749291,680,120,0.6400000000001
"C6",2,5,"R02_F05","C6_R02_F05","ANN_L2","64-32",0.000125,0,0.01,13,38,TRUE,FALSE,0.636730708968431,0.488099399075021,680,120,0.549999999999955
"C6",2,5,"R02_F05","C6_R02_F05","ANN_L1_L2","64-32",0.000125,0.001,0.01,17,42,TRUE,FALSE,0.636107029037576,0.485501560867108,680,120,0.509999999999991
"C6",3,1,"R03_F01","C6_R03_F01","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.627755632175342,0.563441449456798,680,120,0.429999999999836
"C6",3,1,"R03_F01","C6_R03_F01","ANN_L1","64-32",5e-04,0.001,0,3,28,TRUE,FALSE,0.627427128588592,0.565597679889003,680,120,0.450000000000045
"C6",3,1,"R03_F01","C6_R03_F01","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.627406361775487,0.564116193582814,680,120,0.419999999999845
"C6",3,1,"R03_F01","C6_R03_F01","ANN_L1_L2","64-32",5e-04,0.001,1e-04,3,28,TRUE,FALSE,0.627230616934931,0.566105195425881,680,120,0.379999999999882
"C6",3,2,"R03_F02","C6_R03_F02","ANN_0","64-32",5e-04,0,0,3,28,TRUE,FALSE,0.619168106380662,0.531428751661334,680,120,0.389999999999873
"C6",3,2,"R03_F02","C6_R03_F02","ANN_L1","64-32",5e-04,1e-04,0,3,28,TRUE,FALSE,0.618533884034755,0.532647876110425,680,120,0.5
"C6",3,2,"R03_F02","C6_R03_F02","ANN_L2","64-32",5e-04,0,0.01,3,28,TRUE,FALSE,0.618756807645223,0.532272719801859,680,120,0.419999999999845
"C6",3,2,"R03_F02","C6_R03_F02","ANN_L1_L2","64-32",5e-04,1e-05,1e-05,3,28,TRUE,FALSE,0.619236497040768,0.531267847603775,680,120,0.410000000000082
"C6",3,3,"R03_F03","C6_R03_F03","ANN_0","64-32",0.000125,0,0,9,34,TRUE,FALSE,0.63475637078454,0.477229220408876,680,120,0.589999999999918
"C6",3,3,"R03_F03","C6_R03_F03","ANN_L1","64-32",0.000125,1e-04,0,9,34,TRUE,FALSE,0.635058736734879,0.476438990207214,680,120,0.569999999999936
"C6",3,3,"R03_F03","C6_R03_F03","ANN_L2","64-32",0.000125,0,1e-05,9,34,TRUE,FALSE,0.634748169529293,0.47725487295137,680,120,0.75
"C6",3,3,"R03_F03","C6_R03_F03","ANN_L1_L2","64-32",0.000125,1e-04,1e-05,9,34,TRUE,FALSE,0.635051919463468,0.476456861123076,680,120,0.649999999999864
"C6",3,4,"R03_F04","C6_R03_F04","ANN_0","16-8",0.000125,0,0,24,49,TRUE,FALSE,0.666431041780538,0.410473539544458,680,120,0.740000000000009
"C6",3,4,"R03_F04","C6_R03_F04","ANN_L1","16-8",0.000125,0.001,0,25,50,TRUE,FALSE,0.666089735999077,0.411073137604089,680,120,0.690000000000055
"C6",3,4,"R03_F04","C6_R03_F04","ANN_L2","16-8",0.000125,0,0.01,24,49,TRUE,FALSE,0.66623147077946,0.410959682683928,680,120,0.779999999999973
"C6",3,4,"R03_F04","C6_R03_F04","ANN_L1_L2","16-8",0.000125,0.001,0.01,25,50,TRUE,FALSE,0.665961896174438,0.411444855632916,680,120,0.759999999999991
"C6",3,5,"R03_F05","C6_R03_F05","ANN_0","64-32",0.00025,0,0,5,30,TRUE,FALSE,0.671290155090219,0.481480145591314,680,120,0.410000000000082
"C6",3,5,"R03_F05","C6_R03_F05","ANN_L1","64-32",0.00025,1e-04,0,5,30,TRUE,FALSE,0.671344757094459,0.481346491836864,680,120,0.369999999999891
"C6",3,5,"R03_F05","C6_R03_F05","ANN_L2","64-32",0.00025,0,0.001,5,30,TRUE,FALSE,0.671349515080196,0.481322784396678,680,120,0.379999999999882
"C6",3,5,"R03_F05","C6_R03_F05","ANN_L1_L2","64-32",0.00025,1e-04,0.01,5,30,TRUE,FALSE,0.671138405709662,0.482015444929878,680,120,0.450000000000045
"C6",4,1,"R04_F01","C6_R04_F01","ANN_0","64-32",0.00025,0,0,8,33,TRUE,FALSE,0.637573858139961,0.581382540796144,680,120,0.410000000000082
"C6",4,1,"R04_F01","C6_R04_F01","ANN_L1","64-32",0.00025,0.001,0,12,37,TRUE,FALSE,0.636109491581425,0.571629768424733,680,120,0.5
"C6",4,1,"R04_F01","C6_R04_F01","ANN_L2","64-32",0.00025,0,0.01,8,33,TRUE,FALSE,0.637181424962754,0.58169255626184,680,120,0.660000000000082
"C6",4,1,"R04_F01","C6_R04_F01","ANN_L1_L2","64-32",0.00025,0.001,0.01,12,37,TRUE,FALSE,0.636020047126981,0.57078738687928,680,120,0.630000000000109
"C6",4,2,"R04_F02","C6_R04_F02","ANN_0","64-32",0.000125,0,0,11,36,TRUE,FALSE,0.660128551805745,0.443456752395485,680,120,0.5
"C6",4,2,"R04_F02","C6_R04_F02","ANN_L1","64-32",0.000125,0.001,0,12,37,TRUE,FALSE,0.659978244870802,0.443294119506347,680,120,0.6400000000001
"C6",4,2,"R04_F02","C6_R04_F02","ANN_L2","64-32",0.000125,0,1e-05,11,36,TRUE,FALSE,0.660287300248385,0.443042575170218,680,120,0.599999999999909
"C6",4,2,"R04_F02","C6_R04_F02","ANN_L1_L2","64-32",0.000125,0.001,1e-04,12,37,TRUE,FALSE,0.65995567795985,0.443361182394714,680,120,0.589999999999918
"C6",4,3,"R04_F03","C6_R04_F03","ANN_0","64-32",5e-04,0,0,2,27,TRUE,FALSE,0.593009977926965,0.521707731972187,680,120,0.429999999999836
"C6",4,3,"R04_F03","C6_R04_F03","ANN_L1","64-32",5e-04,0.001,0,2,27,TRUE,FALSE,0.59361663093721,0.516569500474235,680,120,0.439999999999827
"C6",4,3,"R04_F03","C6_R04_F03","ANN_L2","64-32",5e-04,0,0.01,2,27,TRUE,FALSE,0.592879267388097,0.521737995663854,680,120,0.3599999999999
"C6",4,3,"R04_F03","C6_R04_F03","ANN_L1_L2","64-32",5e-04,0.001,0.01,2,27,TRUE,FALSE,0.593795057844239,0.515777263890429,680,120,0.319999999999936
"C6",4,4,"R04_F04","C6_R04_F04","ANN_0","64-32",5e-04,0,0,5,30,TRUE,FALSE,0.642544692606716,0.489284843660936,680,120,0.470000000000027
"C6",4,4,"R04_F04","C6_R04_F04","ANN_L1","64-32",5e-04,1e-04,0,5,30,TRUE,FALSE,0.642427422339218,0.489590690039441,680,120,0.490000000000009
"C6",4,4,"R04_F04","C6_R04_F04","ANN_L2","64-32",5e-04,0,0.01,5,30,TRUE,FALSE,0.642892647610787,0.488755255158944,680,120,0.440000000000055
"C6",4,4,"R04_F04","C6_R04_F04","ANN_L1_L2","64-32",5e-04,0.001,0.01,6,31,TRUE,FALSE,0.642141295927764,0.485994233750472,680,120,0.620000000000118
"C6",4,5,"R04_F05","C6_R04_F05","ANN_0","32",0.000125,0,0,9,34,TRUE,FALSE,0.614793019218239,0.515467744665408,680,120,0.439999999999827
"C6",4,5,"R04_F05","C6_R04_F05","ANN_L1","32",0.000125,0.01,0,19,44,TRUE,FALSE,0.625453028280437,0.498766391324598,680,120,0.579999999999927
"C6",4,5,"R04_F05","C6_R04_F05","ANN_L2","32",0.000125,0,0.01,9,34,TRUE,FALSE,0.614731794847751,0.515611041108893,680,120,0.3599999999999
"C6",4,5,"R04_F05","C6_R04_F05","ANN_L1_L2","32",0.000125,0.01,0.001,19,44,TRUE,FALSE,0.62553330333432,0.498519487615149,680,120,0.419999999999845
"C6",5,1,"R05_F01","C6_R05_F01","ANN_0","32-16",0.00025,0,0,6,31,TRUE,FALSE,0.657292329264375,0.411428770926066,680,120,0.509999999999991
"C6",5,1,"R05_F01","C6_R05_F01","ANN_L1","32-16",0.00025,0.001,0,6,31,TRUE,FALSE,0.658217745773453,0.41078176709815,680,120,0.470000000000027
"C6",5,1,"R05_F01","C6_R05_F01","ANN_L2","32-16",0.00025,0,0.01,6,31,TRUE,FALSE,0.657215777930008,0.411833931013755,680,120,0.529999999999973
"C6",5,1,"R05_F01","C6_R05_F01","ANN_L1_L2","32-16",0.00025,0.001,1e-04,6,31,TRUE,FALSE,0.65820288870633,0.410832102429186,680,120,0.539999999999964
"C6",5,2,"R05_F02","C6_R05_F02","ANN_0","32",5e-04,0,0,6,31,TRUE,FALSE,0.674961085904947,0.480281746214745,680,120,0.399999999999864
"C6",5,2,"R05_F02","C6_R05_F02","ANN_L1","32",5e-04,0.01,0,7,32,TRUE,FALSE,0.667535390606709,0.491535330233526,680,120,0.6099999999999
"C6",5,2,"R05_F02","C6_R05_F02","ANN_L2","32",5e-04,0,1e-05,6,31,TRUE,FALSE,0.674972936655379,0.480281512580544,680,120,0.420000000000073
"C6",5,2,"R05_F02","C6_R05_F02","ANN_L1_L2","32",5e-04,0.01,1e-05,7,32,TRUE,FALSE,0.667506938671643,0.491568327646826,680,120,0.349999999999909
"C6",5,3,"R05_F03","C6_R05_F03","ANN_0","64-32",0.000125,0,0,11,36,TRUE,FALSE,0.650867883817026,0.461923896742311,680,120,0.610000000000127
"C6",5,3,"R05_F03","C6_R05_F03","ANN_L1","64-32",0.000125,0.001,0,12,37,TRUE,FALSE,0.656024611402173,0.450120530935528,680,120,0.679999999999836
"C6",5,3,"R05_F03","C6_R05_F03","ANN_L2","64-32",0.000125,0,0.01,11,36,TRUE,FALSE,0.650989424042453,0.461715737860975,680,120,0.610000000000127
"C6",5,3,"R05_F03","C6_R05_F03","ANN_L1_L2","64-32",0.000125,0.001,1e-05,12,37,TRUE,FALSE,0.656062199548717,0.450013627584492,680,120,0.689999999999827
"C6",5,4,"R05_F04","C6_R05_F04","ANN_0","64-32",5e-04,0,0,7,32,TRUE,FALSE,0.618375133914654,0.553070226933498,680,120,0.480000000000018
"C6",5,4,"R05_F04","C6_R05_F04","ANN_L1","64-32",5e-04,1e-04,0,7,32,TRUE,FALSE,0.619158310154403,0.551265204171117,680,120,0.420000000000073
"C6",5,4,"R05_F04","C6_R05_F04","ANN_L2","64-32",5e-04,0,1e-04,6,31,TRUE,FALSE,0.618549019882083,0.554724753546567,680,120,0.519999999999982
"C6",5,4,"R05_F04","C6_R05_F04","ANN_L1_L2","64-32",5e-04,1e-05,1e-04,7,32,TRUE,FALSE,0.618110166982289,0.553510688296997,680,120,0.5
"C6",5,5,"R05_F05","C6_R05_F05","ANN_0","32-16",5e-04,0,0,13,38,TRUE,FALSE,0.674641464923053,0.448413585769551,680,120,0.470000000000027
"C6",5,5,"R05_F05","C6_R05_F05","ANN_L1","32-16",5e-04,1e-04,0,13,38,TRUE,FALSE,0.674159355348133,0.448656504158776,680,120,0.450000000000045
"C6",5,5,"R05_F05","C6_R05_F05","ANN_L2","32-16",5e-04,0,0.001,13,38,TRUE,FALSE,0.675744670174438,0.445634568836955,680,120,0.549999999999955
"C6",5,5,"R05_F05","C6_R05_F05","ANN_L1_L2","32-16",5e-04,0.001,0.01,13,38,TRUE,FALSE,0.677557200176266,0.437599616715532,680,120,0.779999999999973
