"Model","CandidateID","Architecture","Learning_rate","L1","L2","InnerFold","RMSE","Correlation","MAE","EarlyStop_epoch","Last_epoch","Stopped_by_patience","Hit_epoch_ceiling","Fit_seconds","Prediction_seconds","Status","Error","Scenario","Repetition","Fold","SplitID","TaskID"
"ANN_0",24,"8-4",5e-04,0,0,1,0.665247735344237,0.362016802493842,0.535116355485655,18,43,TRUE,FALSE,0.579999999998108,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",24,"8-4",5e-04,0,0,2,0.692749012795018,0.379943608762157,0.571245325245302,5,30,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",24,"8-4",5e-04,0,0,3,0.696614803763501,0.496594143090977,0.569995591395574,7,32,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",24,"8-4",5e-04,0,0,4,0.692423678819859,0.357606422789016,0.549149642064916,18,43,TRUE,FALSE,0.459999999999127,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",25,"16-8",5e-04,0,0,1,0.728459604818255,0.302321910299843,0.565979137657117,32,57,TRUE,FALSE,0.720000000001164,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",25,"16-8",5e-04,0,0,2,0.681836611158274,0.422423163924925,0.56633653223339,19,44,TRUE,FALSE,0.430000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",25,"16-8",5e-04,0,0,3,0.716798229374648,0.483716423383026,0.582080987007558,3,28,TRUE,FALSE,0.229999999999563,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",25,"16-8",5e-04,0,0,4,0.684606241930881,0.383679780192887,0.549393902720468,13,38,TRUE,FALSE,0.359999999996944,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",26,"32-16",5e-04,0,0,1,0.656410328199189,0.388258770719319,0.5256717926128,14,39,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",26,"32-16",5e-04,0,0,2,0.670535130505001,0.443923325829113,0.547037986824434,3,28,TRUE,FALSE,0.229999999999563,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",26,"32-16",5e-04,0,0,3,0.656040766346117,0.549152196163037,0.530505246747442,5,30,TRUE,FALSE,0.259999999998399,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",26,"32-16",5e-04,0,0,4,0.670309050249193,0.408290015041776,0.537618057103823,8,33,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",27,"64-32",5e-04,0,0,1,0.682330529148537,0.36255515262919,0.557867219809374,6,31,TRUE,FALSE,0.270000000000437,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",27,"64-32",5e-04,0,0,2,0.666994325987401,0.442239411832396,0.544930892241106,2,27,TRUE,FALSE,0.25,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",27,"64-32",5e-04,0,0,3,0.647088969309496,0.574775887688993,0.531833379084294,3,28,TRUE,FALSE,0.25,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",27,"64-32",5e-04,0,0,4,0.668140416179521,0.402249670595721,0.540952379686337,6,31,TRUE,FALSE,0.259999999998399,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",28,"2",0.001,0,0,1,0.728740004807272,0.25511829549334,0.569321053928525,22,47,TRUE,FALSE,0.329999999998108,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",28,"2",0.001,0,0,2,0.696933516567154,0.358262141009015,0.57616856818388,1,26,TRUE,FALSE,0.170000000001892,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",28,"2",0.001,0,0,3,0.706620386102775,0.474693231017702,0.564757192046689,1,26,TRUE,FALSE,0.190000000002328,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",28,"2",0.001,0,0,4,0.672876220513403,0.404251888329797,0.53978814255104,2,27,TRUE,FALSE,0.180000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",29,"4",0.001,0,0,1,0.68562519009269,0.356361763436633,0.550505722036102,6,31,TRUE,FALSE,0.220000000001164,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",29,"4",0.001,0,0,2,0.722137146424219,0.385170387951179,0.598754143669425,1,26,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",29,"4",0.001,0,0,3,0.722203774628024,0.469776342475494,0.588098529267034,17,42,TRUE,FALSE,0.280000000002474,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",29,"4",0.001,0,0,4,0.700791353606919,0.381586002693894,0.555598261916664,2,27,TRUE,FALSE,0.180000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",30,"8",0.001,0,0,1,0.698331501316826,0.329931424771394,0.556517663082087,5,30,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",30,"8",0.001,0,0,2,0.705098122400091,0.437546432151117,0.573500155432357,1,26,TRUE,FALSE,0.180000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",30,"8",0.001,0,0,3,0.664082153347279,0.537268666818102,0.546725801235776,5,30,TRUE,FALSE,0.180000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",30,"8",0.001,0,0,4,0.66457145760262,0.41803829554534,0.533502318300791,1,26,TRUE,FALSE,0.209999999999127,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",31,"16",0.001,0,0,1,0.72860571299502,0.329409462769308,0.597843725938409,3,28,TRUE,FALSE,0.18999999999869,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",31,"16",0.001,0,0,2,0.739936221655774,0.459021149026167,0.596228460204044,1,26,TRUE,FALSE,0.18999999999869,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",31,"16",0.001,0,0,3,0.703698876476436,0.494251390857936,0.57018140874235,3,28,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",31,"16",0.001,0,0,4,0.731709940196403,0.374258998459884,0.587019499538857,3,28,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",32,"32",0.001,0,0,1,0.704725228131413,0.286771848497201,0.554484215877503,3,28,TRUE,FALSE,0.200000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",32,"32",0.001,0,0,2,0.722771786431539,0.390494111845665,0.594098972208965,3,28,TRUE,FALSE,0.220000000001164,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",32,"32",0.001,0,0,3,0.668861894782653,0.558198042456715,0.536716087727968,2,27,TRUE,FALSE,0.270000000000437,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",32,"32",0.001,0,0,4,0.699986122064983,0.32912407406203,0.55947285654069,3,28,TRUE,FALSE,0.220000000001164,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",33,"8-4",0.001,0,0,1,0.671950970129079,0.361730564892459,0.546067902918864,11,36,TRUE,FALSE,0.400000000001455,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",33,"8-4",0.001,0,0,2,0.691908435701444,0.392312490939151,0.567953057611995,2,27,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",33,"8-4",0.001,0,0,3,0.706037415342811,0.4805310541332,0.573796838002397,3,28,TRUE,FALSE,0.25,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",33,"8-4",0.001,0,0,4,0.69921363673554,0.346964859806702,0.554271037747983,9,34,TRUE,FALSE,0.360000000000582,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",34,"16-8",0.001,0,0,1,0.743748271318285,0.275872637022479,0.578659934271899,21,46,TRUE,FALSE,0.549999999999272,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",34,"16-8",0.001,0,0,2,0.700776916063722,0.393499378009116,0.585153656007711,4,29,TRUE,FALSE,0.349999999998545,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",34,"16-8",0.001,0,0,3,0.720583427428099,0.476655294372223,0.583306068721444,2,27,TRUE,FALSE,0.279999999998836,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",34,"16-8",0.001,0,0,4,0.692190901395525,0.383283375606011,0.554011820904634,7,32,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",35,"32-16",0.001,0,0,1,0.663562454364916,0.379167310497095,0.530277617281559,8,33,TRUE,FALSE,0.380000000001019,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",35,"32-16",0.001,0,0,2,0.679527078336378,0.455339665951999,0.549739976431352,1,26,TRUE,FALSE,0.290000000000873,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",35,"32-16",0.001,0,0,3,0.650867428009118,0.553985949946663,0.524007012921589,3,28,TRUE,FALSE,0.31000000000131,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",35,"32-16",0.001,0,0,4,0.674575143106452,0.396577701403264,0.536772770887292,4,29,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",36,"64-32",0.001,0,0,1,0.695090835593661,0.344465707162955,0.565411355657723,5,30,TRUE,FALSE,0.379999999997381,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",36,"64-32",0.001,0,0,2,0.668581085367264,0.437105834194416,0.547027685403894,1,26,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",36,"64-32",0.001,0,0,3,0.667628182847325,0.575130485442424,0.542729024229452,1,26,TRUE,FALSE,0.279999999998836,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_0",36,"64-32",0.001,0,0,4,0.672405877742923,0.406941015624176,0.539616322377981,3,28,TRUE,FALSE,0.299999999999272,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",1,"64-32",0.000125,1e-05,0,1,0.662910078822404,0.368103685803749,0.530206036686733,16,41,TRUE,FALSE,0.470000000001164,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",1,"64-32",0.000125,1e-05,0,2,0.675116719162696,0.431687810894514,0.546445487388324,6,31,TRUE,FALSE,0.340000000000146,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",1,"64-32",0.000125,1e-05,0,3,0.667591067885962,0.523959272142794,0.544892139082236,21,46,TRUE,FALSE,0.529999999998836,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",1,"64-32",0.000125,1e-05,0,4,0.657530794989435,0.425385734817346,0.524193023613738,19,44,TRUE,FALSE,0.489999999997963,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",2,"64-32",0.000125,1e-04,0,1,0.662588586800509,0.36826119262882,0.529869371181731,16,41,TRUE,FALSE,0.430000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",2,"64-32",0.000125,1e-04,0,2,0.675053997538102,0.43215786234526,0.546406737062113,6,31,TRUE,FALSE,0.319999999999709,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",2,"64-32",0.000125,1e-04,0,3,0.66803454486445,0.523181774583153,0.545479745578075,21,46,TRUE,FALSE,0.540000000000873,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",2,"64-32",0.000125,1e-04,0,4,0.657579506414742,0.425225750476748,0.524232414006553,19,44,TRUE,FALSE,0.529999999998836,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",3,"64-32",0.000125,0.001,0,1,0.659435413771317,0.36980476378347,0.528746452758399,18,43,TRUE,FALSE,0.510000000002037,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",3,"64-32",0.000125,0.001,0,2,0.672341364046369,0.434656676538158,0.544966973739851,7,32,TRUE,FALSE,0.380000000001019,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",3,"64-32",0.000125,0.001,0,3,0.668290666280537,0.52575909181843,0.546606958060197,23,48,TRUE,FALSE,0.599999999998545,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",3,"64-32",0.000125,0.001,0,4,0.65269084235539,0.431710988266672,0.52142323626757,21,46,TRUE,FALSE,0.510000000002037,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",4,"64-32",0.000125,0.01,0,1,0.666821683927787,0.316476071699196,0.527332443384911,121,146,TRUE,FALSE,1.70000000000073,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",4,"64-32",0.000125,0.01,0,2,0.678448488456309,0.418602412795541,0.5541205001061,125,150,TRUE,FALSE,1.54999999999927,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",4,"64-32",0.000125,0.01,0,3,0.742424480161486,0.466461132375533,0.594815315750319,113,138,TRUE,FALSE,1.43999999999869,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",4,"64-32",0.000125,0.01,0,4,0.666839896963883,0.381075437885911,0.53807222621497,346,371,TRUE,FALSE,4.19000000000233,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",5,"64-32",0.000125,0.03,0,1,0.699781306584307,0.350460347004395,0.548760739840822,107,132,TRUE,FALSE,1.54999999999927,0.0100000000020373,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",5,"64-32",0.000125,0.03,0,2,0.743652117639049,0.425459947498002,0.596594877566295,124,149,TRUE,FALSE,1.68999999999869,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",5,"64-32",0.000125,0.03,0,3,0.777390954759716,0.550910457245393,0.624955635980015,120,145,TRUE,FALSE,1.54999999999927,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",5,"64-32",0.000125,0.03,0,4,0.714283792519246,0.421114361941232,0.579338361381896,107,132,TRUE,FALSE,1.45000000000073,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",6,"64-32",0.000125,0.1,0,1,0.703628874482033,0.244953935615388,0.550984094783067,98,123,TRUE,FALSE,1.40000000000146,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",6,"64-32",0.000125,0.1,0,2,0.746142866518606,0.473900783471415,0.598638486719579,137,162,TRUE,FALSE,1.86000000000058,0.0200000000004366,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",6,"64-32",0.000125,0.1,0,3,0.779927512771247,0.546020433978503,0.626824984121621,119,144,TRUE,FALSE,1.63000000000102,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1",6,"64-32",0.000125,0.1,0,4,0.718342231487847,0.411433513754493,0.582609022389897,108,133,TRUE,FALSE,1.28000000000247,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",1,"64-32",0.000125,0,1e-05,1,0.662731149819116,0.368556798568379,0.530150793241145,16,41,TRUE,FALSE,0.389999999999418,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",1,"64-32",0.000125,0,1e-05,2,0.675167875440828,0.431541565226822,0.546467611682684,6,31,TRUE,FALSE,0.270000000000437,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",1,"64-32",0.000125,0,1e-05,3,0.668042978833805,0.522870132575892,0.545627777050083,21,46,TRUE,FALSE,0.479999999999563,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",1,"64-32",0.000125,0,1e-05,4,0.65784588576793,0.425336642249218,0.524344258863052,20,45,TRUE,FALSE,0.430000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",2,"64-32",0.000125,0,1e-04,1,0.662752056920913,0.368458883621166,0.530125044553589,16,41,TRUE,FALSE,0.43999999999869,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",2,"64-32",0.000125,0,1e-04,2,0.6751947596613,0.431436670412906,0.546478600556752,6,31,TRUE,FALSE,0.349999999998545,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",2,"64-32",0.000125,0,1e-04,3,0.667512768788576,0.526070646590242,0.545245955242823,20,45,TRUE,FALSE,0.450000000000728,0.0199999999967986,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",2,"64-32",0.000125,0,1e-04,4,0.657084549672115,0.426639897744058,0.523705511828728,19,44,TRUE,FALSE,0.450000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",3,"64-32",0.000125,0,0.001,1,0.662760060680142,0.368324068256026,0.530154422816556,16,41,TRUE,FALSE,0.43999999999869,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",3,"64-32",0.000125,0,0.001,2,0.675153727135905,0.431584123193648,0.546441893880249,6,31,TRUE,FALSE,0.349999999998545,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",3,"64-32",0.000125,0,0.001,3,0.667585780018932,0.523978758791166,0.544839506542562,21,46,TRUE,FALSE,0.479999999999563,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",3,"64-32",0.000125,0,0.001,4,0.65839622055005,0.423969839593708,0.524582302865202,20,45,TRUE,FALSE,0.469999999997526,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",4,"64-32",0.000125,0,0.01,1,0.662317359969481,0.368769200046279,0.529657385659331,16,41,TRUE,FALSE,0.409999999999854,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",4,"64-32",0.000125,0,0.01,2,0.675170509790026,0.431750727842963,0.546480601391622,6,31,TRUE,FALSE,0.290000000000873,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",4,"64-32",0.000125,0,0.01,3,0.667613015196188,0.524082080312313,0.545056017495282,21,46,TRUE,FALSE,0.490000000001601,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L2",4,"64-32",0.000125,0,0.01,4,0.657433585035467,0.426046678219427,0.523831805583061,20,45,TRUE,FALSE,0.459999999999127,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,1,0.662939272427701,0.368057554739788,0.530247208018436,16,41,TRUE,FALSE,0.450000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,2,0.67511621397101,0.431689672217851,0.546445016369653,6,31,TRUE,FALSE,0.31000000000131,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,3,0.667590635527931,0.523960439584304,0.544890695572752,21,46,TRUE,FALSE,0.459999999999127,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",1,"64-32",0.000125,1e-05,1e-05,4,0.657437863706041,0.425582164877974,0.524071160697108,19,44,TRUE,FALSE,0.430000000000291,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,1,0.662589162785869,0.368260439352948,0.52988587497737,16,41,TRUE,FALSE,0.409999999999854,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,2,0.675142638759981,0.431833035830381,0.546463653118853,6,31,TRUE,FALSE,0.329999999998108,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,3,0.668044920132189,0.523158353431593,0.545484567700812,21,46,TRUE,FALSE,0.479999999999563,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",2,"64-32",0.000125,1e-04,1e-05,4,0.657874970753107,0.42435507626461,0.524387536773134,19,44,TRUE,FALSE,0.450000000000728,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,1,0.659474504990314,0.369712301707674,0.528791940091178,18,43,TRUE,FALSE,0.43999999999869,0.0100000000020373,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,2,0.672341318710832,0.434657448379211,0.544966823880985,7,32,TRUE,FALSE,0.349999999998545,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,3,0.668230947874751,0.525931876679165,0.546500286355676,23,48,TRUE,FALSE,0.509999999998399,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",3,"64-32",0.000125,0.001,1e-05,4,0.652707083671426,0.431672468555174,0.521442531634675,21,46,TRUE,FALSE,0.530000000002474,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,1,0.666850334620095,0.316300185632207,0.527374224201894,121,146,TRUE,FALSE,1.70999999999913,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,2,0.678437978314764,0.418411416038895,0.554081122817627,126,151,TRUE,FALSE,1.79999999999927,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,3,0.742089994637937,0.46932131370113,0.594500539498017,114,139,TRUE,FALSE,1.68999999999869,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",4,"64-32",0.000125,0.01,1e-05,4,0.667245154066767,0.37928139866442,0.538662330960588,337,362,TRUE,FALSE,3.84000000000015,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,1,0.69978709712025,0.34872399539409,0.548767272960239,107,132,TRUE,FALSE,1.59000000000015,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,2,0.743636286012546,0.425514713863893,0.596594130364883,124,149,TRUE,FALSE,1.72000000000116,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,3,0.777391958739835,0.550051602159117,0.624955498738852,120,145,TRUE,FALSE,1.56000000000131,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",5,"64-32",0.000125,0.03,1e-05,4,0.714272121254866,0.42128795002245,0.579329765514091,107,132,TRUE,FALSE,1.47000000000116,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,1,0.703634281220647,0.244065935047383,0.550986134367978,98,123,TRUE,FALSE,1.40000000000146,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,2,0.744661426516183,0.419957934077351,0.599576718664992,447,472,TRUE,FALSE,5.38999999999942,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,3,0.779924492001718,0.546140338121201,0.626824823143081,119,144,TRUE,FALSE,1.91999999999825,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",6,"64-32",0.000125,0.1,1e-05,4,0.718343374141622,0.411841414418034,0.582613854589364,108,133,TRUE,FALSE,1.39000000000306,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,1,0.663328759121942,0.367363747656546,0.530612867751359,16,41,TRUE,FALSE,0.380000000001019,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,2,0.675128418733239,0.431655628358936,0.54644332764894,6,31,TRUE,FALSE,0.279999999998836,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,3,0.667426246571501,0.524251519732626,0.544714734532362,21,46,TRUE,FALSE,0.469999999997526,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",7,"64-32",0.000125,1e-05,1e-04,4,0.658417653619443,0.423805866327507,0.524643814127072,20,45,TRUE,FALSE,0.5,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,1,0.662728957137948,0.36790288697427,0.529998908351558,16,41,TRUE,FALSE,0.440000000002328,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,2,0.675198079945896,0.431654946537939,0.546511477917844,6,31,TRUE,FALSE,0.349999999998545,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,3,0.667731860330311,0.523829530851995,0.545123690652588,21,46,TRUE,FALSE,0.409999999999854,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",8,"64-32",0.000125,1e-04,1e-04,4,0.657857781770778,0.424495569542292,0.524460655254324,19,44,TRUE,FALSE,0.420000000001892,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,1,0.659545642695521,0.369523767533316,0.528826814857757,18,43,TRUE,FALSE,0.420000000001892,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,2,0.672266773193115,0.434916137878018,0.544898872642513,7,32,TRUE,FALSE,0.349999999998545,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,3,0.668088929852458,0.526246431690982,0.54635751510924,23,48,TRUE,FALSE,0.509999999998399,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
"ANN_L1_L2",9,"64-32",0.000125,0.001,1e-04,4,0.653267682837109,0.430312069886441,0.521663382682533,21,46,TRUE,FALSE,0.479999999999563,0,"ok",NA,"C6",5,3,"R05_F03","C6_R05_F03"
