"Dataset","Scenario","QTL_N","H2_nominal","Repetition","Fold","SplitID","TaskID","Model","Architecture","Learning_rate","L1","L2","Best_epoch","Epoch_Last","Epoch_Stopped_by_patience","Epoch_Hit_ceiling","Inner_RMSE","Inner_Correlation","Inner_MAE","N_train","N_test","N_pred_finite","N_zero_variance_markers","Genetic_Correlation","Genetic_RMSE","Genetic_MAE","Genetic_Bias","Genetic_Slope","Genetic_R2","Phenotype_Correlation","Phenotype_RMSE","Phenotype_MAE","Phenotype_Bias","Phenotype_Slope","Phenotype_R2","Epoch_selection_seconds","Final_fit_seconds","Predict_seconds","Status","Error"
"simulated","C1",8,0.7,2,1,"R02_F01","C1_R02_F01","ANN_L1","32",0.000125,0.01,0,592,617,TRUE,FALSE,1.92205927873747,0.542914749257876,1.55990403218103,800,200,200,0,0.783775472872075,1.2561186273373,1.02209973239667,-0.0151286249610445,1.16820091098739,0.601511012629614,0.667040097965398,1.77921785484223,1.40652084665636,0.0852113750389555,1.18079349783258,0.433211553379566,7.21999999999998,4.76000000000002,0,"ok",NA
"simulated","C1",8,0.7,2,1,"R02_F01","C1_R02_F01","ANN_L2","32",0.000125,0,1e-05,32,57,TRUE,FALSE,2.03321569893788,0.462373948226767,1.62981613403019,800,200,200,0,0.616013865465394,1.58831186210212,1.263400013588,-0.025474911535825,0.827730035286152,0.362872177344134,0.540953601854484,1.99934489129373,1.5911226243628,0.0748650884641749,0.86328537453015,0.284288216794796,0.659999999999997,0.300000000000011,0,"ok",NA
"simulated","C1",8,0.7,2,1,"R02_F01","C1_R02_F01","ANN_L1_L2","32",0.000125,0.01,0.01,457,482,TRUE,FALSE,1.92036420485027,0.544560320430576,1.55928495037329,800,200,200,0,0.783971016226609,1.26838873219573,1.02332333751543,-0.0396541599096527,1.22360936115058,0.59368789379802,0.667864058963439,1.7859785343084,1.40384436009137,0.0606858400903472,1.23801810555199,0.428895999565118,7.05000000000001,4.29000000000002,0,"ok",NA
"simulated","C1",8,0.7,2,2,"R02_F02","C1_R02_F02","ANN_0","64-32",0.000125,0,0,44,69,TRUE,FALSE,2.06323223713042,0.445527631796989,1.65905985171982,800,200,200,0,0.573263637814464,1.67239326675856,1.3405086261083,0.0761508710723756,0.826175590509379,0.312658691073736,0.459478459527006,2.06299420305338,1.66268561187445,-0.00468662892762502,0.751559341282538,0.188046184247515,1.03,0.529999999999973,0,"ok",NA
"simulated","C1",8,0.7,2,2,"R02_F02","C1_R02_F02","ANN_L1","64-32",0.000125,0.01,0,602,627,TRUE,FALSE,1.9401865516411,0.5379059156064,1.54841581304334,800,200,200,0,0.707920894979608,1.42763977161607,1.16980106071003,-0.0226620811051222,1.06570287309604,0.499120910634975,0.581689453328776,1.86516083954789,1.52400485442247,-0.103499581105123,0.993854369898629,0.336306003914337,9.56,6.97,0,"ok",NA
"simulated","C1",8,0.7,2,2,"R02_F02","C1_R02_F02","ANN_L2","64-32",0.000125,0,1e-04,52,77,TRUE,FALSE,2.04329935340305,0.454912884380744,1.62993813950386,800,200,200,0,0.570216505650966,1.6843980379198,1.34139287321277,0.0825832194062987,0.798460785779183,0.302755529786272,0.461497547768435,2.06705457469965,1.66303513510919,0.00174571940629811,0.733437922805017,0.184846874573793,1.14000000000001,0.579999999999984,0,"ok",NA
"simulated","C1",8,0.7,2,2,"R02_F02","C1_R02_F02","ANN_L1_L2","64-32",0.000125,0.01,0.001,683,708,TRUE,FALSE,1.9393832334836,0.537647982262691,1.54762597323025,800,200,200,0,0.713031868587435,1.41571867528448,1.16006816500281,-0.0276683346395926,1.04064098819904,0.507450880583148,0.589403962746755,1.8529803805535,1.51788397829821,-0.108505834639593,0.976304283420182,0.34494622482965,11.38,7.45999999999998,0,"ok",NA
"simulated","C1",8,0.7,2,3,"R02_F03","C1_R02_F03","ANN_0","32-16",0.00025,0,0,10,35,TRUE,FALSE,2.00322075840554,0.488948987314764,1.60561274313974,800,200,200,0,0.52951417144531,1.66412596833374,1.34920924327307,-0.322437773054376,0.868736158078816,0.245664543030633,0.431332323343484,2.10546889109644,1.70061413513614,-0.310145773054376,0.849476051261575,0.162022929981498,0.610000000000014,0.129999999999995,0,"ok",NA
"simulated","C1",8,0.7,2,3,"R02_F03","C1_R02_F03","ANN_L1","32-16",0.00025,0.01,0,152,177,TRUE,FALSE,1.85619316649509,0.587650520046783,1.48235049238187,800,200,200,0,0.686576783843403,1.45062620939559,1.18387134866641,-0.221208314592445,1.34679259672882,0.426803980030735,0.564972967050586,1.93631430008926,1.5591132667022,-0.208916314592445,1.33035669420372,0.291261242838655,2.81,1.56,0,"ok",NA
"simulated","C1",8,0.7,2,3,"R02_F03","C1_R02_F03","ANN_L2","32-16",0.00025,0,0.001,10,35,TRUE,FALSE,2.04291732351277,0.466013263496476,1.6404809787577,800,200,200,0,0.529089675644433,1.66481027177673,1.35011513056919,-0.321918535859351,0.866336871345052,0.245044036540068,0.431168699412999,2.10579451503233,1.70100462456619,-0.309626535859351,0.84748800848323,0.16176371314571,0.419999999999987,0.109999999999985,0,"ok",NA
"simulated","C1",8,0.7,2,3,"R02_F03","C1_R02_F03","ANN_L1_L2","32-16",0.00025,0.01,1e-05,155,180,TRUE,FALSE,1.85642399605508,0.587689841705253,1.48367771102111,800,200,200,0,0.687531756886571,1.44791201337835,1.18135705371698,-0.220949190645856,1.3401724779837,0.428946931654136,0.565718725765604,1.93439295254509,1.55749311126509,-0.208657190645855,1.32372359846579,0.292667066125192,2.44,1.40000000000001,0,"ok",NA
"simulated","C1",8,0.7,2,4,"R02_F04","C1_R02_F04","ANN_0","64-32",0.000125,0,0,39,64,TRUE,FALSE,2.05996273793251,0.472594387054555,1.65502831264925,800,200,200,0,0.60585329538965,1.53694058991039,1.23412782111053,0.157550277933827,0.758030890610051,0.322538574589813,0.498193582614811,1.93996608780347,1.54259807510494,0.180376777933827,0.726888714107934,0.206297126792111,0.780000000000001,0.409999999999997,0,"ok",NA
"simulated","C1",8,0.7,2,4,"R02_F04","C1_R02_F04","ANN_L1","64-32",0.000125,0.01,0,805,830,TRUE,FALSE,1.92164501239647,0.57160874090197,1.54397190583659,800,200,200,0,0.6258342452651,1.48982403463849,1.17307523991525,0.168892944613279,0.815494032511391,0.363438507144676,0.515419842648502,1.90138866916461,1.52326142158039,0.19171944461328,0.783200516259268,0.237549806211019,10.98,7.16,0,"ok",NA
"simulated","C1",8,0.7,2,4,"R02_F04","C1_R02_F04","ANN_L2","64-32",0.000125,0,0.001,38,63,TRUE,FALSE,2.04644064375364,0.483166283530276,1.64165338548611,800,200,200,0,0.602132088247509,1.54147167354201,1.23770249713663,0.160150933463744,0.758712304951171,0.318538212806792,0.495688824929086,1.94219733582655,1.54234170934018,0.182977433463744,0.728357927157981,0.20447032538152,0.810000000000002,0.410000000000025,0,"ok",NA
"simulated","C1",8,0.7,2,4,"R02_F04","C1_R02_F04","ANN_L1_L2","64-32",0.000125,0.01,1e-04,791,816,TRUE,FALSE,1.92123024596398,0.571815413468688,1.54351271807172,800,200,200,0,0.632638345849534,1.4716800634856,1.1689374913298,0.158733039744966,0.84170172317595,0.378848949160264,0.523540558629783,1.88265137619132,1.50352082071196,0.181559539744966,0.812275592681905,0.252502940971469,10.85,6.88000000000002,0,"ok",NA
"simulated","C1",8,0.7,2,5,"R02_F05","C1_R02_F05","ANN_0","64-32",0.000125,0,0,49,74,TRUE,FALSE,2.01487156392046,0.484232860707533,1.61993271143938,800,200,200,0,0.549131769698637,1.63151290471688,1.29171028955142,-0.0531680506871307,0.747028548391048,0.266186654473717,0.456608550238557,2.07849433622248,1.65128076044608,-0.107795550687131,0.750034438485228,0.183137052221697,0.79000000000002,0.450000000000017,0,"ok",NA
"simulated","C1",8,0.7,2,5,"R02_F05","C1_R02_F05","ANN_L1","64-32",0.000125,0.01,0,562,587,TRUE,FALSE,1.91491908140511,0.55526414477021,1.5343527781145,800,200,200,0,0.627063643269035,1.48519586207735,1.18657886290734,0.0671385248914821,0.987597209933761,0.391904148787563,0.542390402180351,1.93246796592129,1.5347395721657,0.012511024891482,1.03147038974176,0.293883900851584,7.31999999999999,4.59,0,"ok",NA
"simulated","C1",8,0.7,2,5,"R02_F05","C1_R02_F05","ANN_L2","64-32",0.000125,0,0.01,51,76,TRUE,FALSE,2.03775802202078,0.476668350611705,1.62808452283583,800,200,200,0,0.550338552865933,1.63220233986559,1.29353672729322,-0.0545961182761935,0.742348879406045,0.26556634236317,0.461774103283952,2.07253202397336,1.64684689332226,-0.109223618276194,0.752114964682921,0.187816792106252,0.829999999999984,0.409999999999997,0,"ok",NA
"simulated","C1",8,0.7,2,5,"R02_F05","C1_R02_F05","ANN_L1_L2","64-32",0.000125,0.01,1e-05,521,546,TRUE,FALSE,1.91325738414694,0.557144270054225,1.53234115731221,800,200,200,0,0.626615218742913,1.48617102665531,1.19119236243673,0.0747698401254272,1.00047973848704,0.39110534746306,0.540563700919255,1.93551639995556,1.54188272656619,0.0201423401254272,1.04215130103968,0.291654372403761,6.18000000000001,4.27000000000004,0,"ok",NA
"simulated","C1",8,0.7,3,1,"R03_F01","C1_R03_F01","ANN_0","32",0.000125,0,0,22,47,TRUE,FALSE,1.98697050030944,0.496212642199645,1.5731603049658,800,200,200,0,0.655214822588857,1.55987583292873,1.28435421206401,-0.0280688771854605,0.960489446755793,0.428394926365065,0.519440689992813,2.04766460260091,1.69109715487413,-0.00299787718546064,0.881453300841354,0.264936690484221,0.71,0.17,0,"ok",NA
"simulated","C1",8,0.7,3,1,"R03_F01","C1_R03_F01","ANN_L1","32",0.000125,0.01,0,2019,2044,TRUE,FALSE,1.81246473491176,0.606475704372635,1.43622378777409,800,200,200,0,0.786005663808559,1.27599335734967,1.04590011836299,0.0063896676640784,0.979193761853027,0.61751637850815,0.618660149796631,1.88516218008245,1.53082800822048,0.0314606676640783,0.892174000202436,0.37697634432901,22.67,17.92,0.0200000000000031,"ok",NA
"simulated","C1",8,0.7,3,1,"R03_F01","C1_R03_F01","ANN_L2","32",0.000125,0,0.001,22,47,TRUE,FALSE,2.01058075808732,0.480534967720069,1.58412978169659,800,200,200,0,0.655326714227845,1.55968650108269,1.28409614361043,-0.0281981027730827,0.960334890580649,0.428533676480503,0.519492720599475,2.04761745066281,1.69123884381369,-0.00312710277308284,0.881249248911198,0.264970542962373,0.480000000000004,0.199999999999996,0,"ok",NA
"simulated","C1",8,0.7,3,1,"R03_F01","C1_R03_F01","ANN_L1_L2","32",0.000125,0.01,1e-04,1908,1933,TRUE,FALSE,1.81539158944612,0.605308214265677,1.43809533371846,800,200,200,0,0.784046099743681,1.2806920865021,1.04959488532153,0.00375614234419722,0.992982453730801,0.614694269880769,0.61701324925733,1.88614903072328,1.53141064007088,0.0288271423441971,0.90458404504644,0.376323888824374,22.38,14.39,0.0200000000000102,"ok",NA
"simulated","C1",8,0.7,3,2,"R03_F02","C1_R03_F02","ANN_0","64-32",0.000125,0,0,18,43,TRUE,FALSE,2.09742894609797,0.470857849622093,1.67689026088817,800,200,200,0,0.593310618473395,1.63616874387986,1.31392422202582,0.127218534160517,0.880971577630143,0.341611070396213,0.467093514409417,1.92145755447293,1.52954133917044,0.123924534160517,0.732355435282983,0.185649560750581,0.490000000000009,0.160000000000025,0,"ok",NA
"simulated","C1",8,0.7,3,2,"R03_F02","C1_R03_F02","ANN_L1","64-32",0.000125,0.01,0,412,437,TRUE,FALSE,1.9971626144015,0.545062060606681,1.61016277479329,800,200,200,0,0.723544326187695,1.40697725218381,1.13507228391153,0.0630189605242889,1.15469041268342,0.513144043635331,0.574237524627739,1.74468782523756,1.41493092668453,0.0597249605242893,0.967676695800162,0.328594019306794,5.16000000000003,3.44,0,"ok",NA
"simulated","C1",8,0.7,3,2,"R03_F02","C1_R03_F02","ANN_L2","64-32",0.000125,0,0.01,18,43,TRUE,FALSE,2.08078546701202,0.485562559491786,1.66376595134838,800,200,200,0,0.59301129480025,1.63638998254976,1.31439911171977,0.129304507361269,0.883476174980509,0.341433006929872,0.467685987984023,1.91985178492731,1.52855382622471,0.126010507361269,0.735740276494195,0.187010103661199,0.410000000000025,0.139999999999986,0,"ok",NA
"simulated","C1",8,0.7,3,2,"R03_F02","C1_R03_F02","ANN_L1_L2","64-32",0.000125,0.01,1e-04,413,438,TRUE,FALSE,1.99391116936323,0.550498479200802,1.60766879675052,800,200,200,0,0.723302937326928,1.40764588904877,1.13539054665608,0.0603739363602974,1.15658708679864,0.51268119721687,0.575515084026027,1.74257527741789,1.4124860956311,0.0570799363602978,0.971746794889762,0.330218973068838,4.85000000000002,3.82999999999998,0,"ok",NA
"simulated","C1",8,0.7,3,3,"R03_F03","C1_R03_F03","ANN_0","32",0.000125,0,0,27,52,TRUE,FALSE,2.01156788506102,0.496069492289705,1.59748817197445,800,200,200,0,0.595008164829594,1.54164181270835,1.20335562092671,0.0790935608427282,0.770568167470052,0.320861456653438,0.519775032628831,1.92702514044334,1.56370884952672,0.0765855608427285,0.802025052454877,0.252523718939525,0.379999999999995,0.170000000000016,0,"ok",NA
"simulated","C1",8,0.7,3,3,"R03_F03","C1_R03_F03","ANN_L1","32",0.000125,0.01,0,816,841,TRUE,FALSE,1.93690810428798,0.544610332734884,1.54830955111577,800,200,200,0,0.758306382089903,1.22311405054334,0.981780678600042,-0.042921779083506,1.06252987677578,0.572510622613869,0.66730465288061,1.66763130328245,1.35123984799707,-0.0454297790835057,1.11405074558935,0.440213098191098,7.65000000000003,5.13999999999999,0,"ok",NA
"simulated","C1",8,0.7,3,3,"R03_F03","C1_R03_F03","ANN_L2","32",0.000125,0,1e-05,27,52,TRUE,FALSE,2.03699431862632,0.473096180493755,1.61679526134265,800,200,200,0,0.595284133023584,1.54124466770217,1.20333203914674,0.0788602338749939,0.770680687146807,0.321211319686098,0.519980354066042,1.92674087268866,1.56335961344776,0.0763522338749942,0.802087015018891,0.25274423264975,0.399999999999977,0.21999999999997,0,"ok",NA
"simulated","C1",8,0.7,3,3,"R03_F03","C1_R03_F03","ANN_L1_L2","32",0.000125,0.01,0.001,894,919,TRUE,FALSE,1.9351832573305,0.545678655766373,1.54694802106903,800,200,200,0,0.758713455402581,1.22077636489727,0.977876595709802,-0.03898883903502,1.04502485382884,0.574143145414213,0.666307180778994,1.66739085230659,1.35155267923105,-0.0414968390350197,1.09347210396577,0.440374514689653,8.18000000000001,5.63999999999999,0,"ok",NA
"simulated","C1",8,0.7,3,4,"R03_F04","C1_R03_F04","ANN_0","32",0.000125,0,0,20,45,TRUE,FALSE,2.0089726263597,0.462909476466445,1.6086426563798,800,200,200,0,0.549014389482494,1.63851497802122,1.31264186696512,-0.0327238013051641,0.92993493483782,0.299426304468606,0.473410123168171,2.08283587537743,1.66725805781665,-0.00433280130516486,0.96843906286133,0.223875756900223,0.420000000000016,0.25,0,"ok",NA
"simulated","C1",8,0.7,3,4,"R03_F04","C1_R03_F04","ANN_L1","32",0.000125,0.01,0,734,759,TRUE,FALSE,1.93274737356211,0.53281060586176,1.55475590545336,800,200,200,0,0.676676311531322,1.4473040639758,1.18802302717485,-0.107729456753886,1.05997794798201,0.45339631078792,0.586025843923278,1.92216102146382,1.53102044576534,-0.079338456753887,1.10866043313528,0.339001182305257,9.21999999999997,5.69,0,"ok",NA
"simulated","C1",8,0.7,3,4,"R03_F04","C1_R03_F04","ANN_L2","32",0.000125,0,1e-04,20,45,TRUE,FALSE,2.04598076266446,0.445453337414966,1.65672192088628,800,200,200,0,0.54907247829616,1.63843078953289,1.31260446162289,-0.0329267265881975,0.930164630261653,0.299498294930635,0.473396322777792,2.0828515583565,1.66721084291753,-0.00453572658819823,0.96854755311759,0.223864069002744,0.549999999999955,0.129999999999995,0,"ok",NA
"simulated","C1",8,0.7,3,4,"R03_F04","C1_R03_F04","ANN_L1_L2","32",0.000125,0.01,0.001,591,616,TRUE,FALSE,1.91836733395759,0.543292019769256,1.54217911653483,800,200,200,0,0.672938547926309,1.45646790124655,1.19421965239666,-0.115969583004878,1.08672842775062,0.44645258004498,0.584000898688354,1.92854201667147,1.53426297618535,-0.0875785830048785,1.1390035014785,0.334605264165828,6.18000000000001,4.36000000000001,0,"ok",NA
"simulated","C1",8,0.7,3,5,"R03_F05","C1_R03_F05","ANN_0","32",0.000125,0,0,33,58,TRUE,FALSE,1.99295672913813,0.505600812322405,1.60380994071352,800,200,200,0,0.592398668720593,1.52117520368035,1.19805718057786,-0.199952591810381,0.73617951097102,0.293663052178165,0.483986134606159,2.07930547473224,1.6334279800445,-0.247619091810381,0.77393735655753,0.20295366591059,0.629999999999995,0.229999999999961,0.0200000000000387,"ok",NA
"simulated","C1",8,0.7,3,5,"R03_F05","C1_R03_F05","ANN_L1","32",0.000125,0.01,0,103,128,TRUE,FALSE,1.85989576891471,0.586258522172776,1.48832789565757,800,200,200,0,0.662729832264452,1.39373395301443,1.11889747120798,-0.279605680506246,1.15926710406397,0.407056640523496,0.568369334853846,1.96538435275608,1.51167053218212,-0.327272180506245,1.27932494398545,0.287898397983823,1.55000000000001,0.589999999999975,0,"ok",NA
"simulated","C1",8,0.7,3,5,"R03_F05","C1_R03_F05","ANN_L2","32",0.000125,0,0.01,33,58,TRUE,FALSE,1.98887618717843,0.495315422231019,1.58737427168302,800,200,200,0,0.593326843369947,1.51857214436312,1.19552539855092,-0.199113665594781,0.739121454756599,0.296078373984888,0.484605353493534,2.07764223708671,1.63209890166267,-0.24678016559478,0.77680722579147,0.204228271570133,0.980000000000018,0.259999999999991,0,"ok",NA
"simulated","C1",8,0.7,3,5,"R03_F05","C1_R03_F05","ANN_L1_L2","32",0.000125,0.01,0.01,103,128,TRUE,FALSE,1.85647613960753,0.588664413307242,1.48656687454737,800,200,200,0,0.662322358682542,1.39457945983532,1.12022850671388,-0.279586430801221,1.16141259670611,0.406337005729984,0.569050042616038,1.96492460607352,1.51067212180699,-0.327252930801221,1.28401711778016,0.288231511511745,1.38,1.06999999999999,0,"ok",NA
"simulated","C1",8,0.7,4,1,"R04_F01","C1_R04_F01","ANN_0","32",0.000125,0,0,21,46,TRUE,FALSE,2.02405292053205,0.502445916198621,1.62214424951489,800,200,200,0,0.541836638143604,1.65286932641251,1.31726586117705,0.0657969289406093,0.832524035906708,0.280566021790219,0.454015827326073,1.92829204454141,1.51886612283956,0.0413399289406091,0.765268405562812,0.186362852920701,0.420000000000016,0.170000000000016,0,"ok",NA
"simulated","C1",8,0.7,4,1,"R04_F01","C1_R04_F01","ANN_L1","32",0.000125,0.01,0,1247,1272,TRUE,FALSE,1.93805069829562,0.559454603616934,1.56040382633886,800,200,200,0,0.774393275108328,1.23917400808105,1.00117300587117,-0.00282391341225917,1.08956761741342,0.595630402482123,0.664087627469384,1.59890918160984,1.28142591064149,-0.0272809134122593,1.02502009883622,0.440586758351155,12.22,7.92000000000002,0,"ok",NA
"simulated","C1",8,0.7,4,1,"R04_F01","C1_R04_F01","ANN_L2","32",0.000125,0,0.001,21,46,TRUE,FALSE,2.04912560683417,0.488408420785037,1.65573295881025,800,200,200,0,0.541047627660782,1.65393721424149,1.31771635794211,0.0685071605443538,0.832440262469589,0.279636095920386,0.452943829220048,1.92959216221107,1.51947442067947,0.0440501605443536,0.764497915298102,0.185265321408901,0.480000000000018,0.110000000000014,0,"ok",NA
"simulated","C1",8,0.7,4,1,"R04_F01","C1_R04_F01","ANN_L1_L2","32",0.000125,0.01,1e-04,1358,1383,TRUE,FALSE,1.93683211110177,0.560253247024487,1.55891832527455,800,200,200,0,0.773948337289273,1.23861532959293,1.00266766196503,0.0122525002034746,1.07563316439169,0.595994938322684,0.667540845122435,1.59195470024366,1.27058346488362,-0.0122044997965256,1.01775778853277,0.445442529107635,13.93,9.44,0,"ok",NA
"simulated","C1",8,0.7,4,2,"R04_F02","C1_R04_F02","ANN_0","32",0.000125,0,0,32,57,TRUE,FALSE,2.01929317661357,0.459645423478634,1.60377669674409,800,200,200,0,0.642025680028086,1.57528496924964,1.28758743521608,-0.129459610154064,0.86798780555326,0.398600552563893,0.565062820063403,2.02422833298771,1.63659110215524,-0.121860610154064,0.919369837841713,0.314355217293668,0.479999999999961,0.20999999999998,0,"ok",NA
"simulated","C1",8,0.7,4,2,"R04_F02","C1_R04_F02","ANN_L1","32",0.000125,0.01,0,597,622,TRUE,FALSE,1.91037298486314,0.533364586983044,1.52936165668371,800,200,200,0,0.770204789468666,1.31729034474213,1.08592820013115,-0.0708494642826121,1.17012297714734,0.579459541707113,0.683162511958743,1.81711149597054,1.47729418473432,-0.0632504642826121,1.24905514898064,0.447485946677872,6.44999999999999,4.03999999999996,0,"ok",NA
"simulated","C1",8,0.7,4,2,"R04_F02","C1_R04_F02","ANN_L2","32",0.000125,0,0.01,31,56,TRUE,FALSE,2.04525164903598,0.435933528886721,1.63245927340421,800,200,200,0,0.640977208598356,1.57789608863677,1.29022871835818,-0.132643251918067,0.865144669673075,0.396605196502098,0.56418204277512,2.02617209839758,1.63951520267714,-0.125044251918067,0.916426634087724,0.313037804165272,0.480000000000018,0.189999999999998,0,"ok",NA
"simulated","C1",8,0.7,4,2,"R04_F02","C1_R04_F02","ANN_L1_L2","32",0.000125,0.01,0.01,640,665,TRUE,FALSE,1.89766873251717,0.543421263913344,1.51409658366811,800,200,200,0,0.771460875221895,1.31390542334531,1.08316523881322,-0.066516378568315,1.16918246457529,0.581618014190357,0.684574010387134,1.81382357056766,1.4741728739794,-0.058917378568315,1.24859355698738,0.449483602267893,5.94,4.47999999999996,0,"ok",NA
"simulated","C1",8,0.7,4,3,"R04_F03","C1_R04_F03","ANN_0","32",0.000125,0,0,13,38,TRUE,FALSE,1.99827406745914,0.469263293197418,1.61213769588721,800,200,200,0,0.580769198909156,1.58621951025754,1.26592674561114,0.181244805597563,1.06364959105966,0.32730241833129,0.47132076427176,2.18514813592824,1.72682164307213,0.188415305597563,1.10040644016422,0.214453381654217,0.379999999999995,0.0600000000000023,0,"ok",NA
"simulated","C1",8,0.7,4,3,"R04_F03","C1_R04_F03","ANN_L1","32",0.000125,0.01,0,716,741,TRUE,FALSE,1.91222102683452,0.531308164592743,1.55593822286426,800,200,200,0,0.757455088418503,1.27723720049075,1.0191573458205,-0.057608072559099,1.14319207772475,0.563849464377867,0.631470094193787,1.93210336617313,1.52558411496625,-0.0504375725590991,1.2149451021451,0.385855015381469,6.85999999999996,5.05000000000001,0,"ok",NA
"simulated","C1",8,0.7,4,3,"R04_F03","C1_R04_F03","ANN_L2","32",0.000125,0,0.01,13,38,TRUE,FALSE,2.00700502422898,0.469140517873221,1.61782652668332,800,200,200,0,0.580297116701014,1.58683382757347,1.26659150091783,0.180856790977269,1.06400134236598,0.32678126751625,0.471018773828628,2.18553298056765,1.72731285932348,0.188027290977269,1.1009599707415,0.214176658972058,0.339999999999975,0.0799999999999841,0,"ok",NA
"simulated","C1",8,0.7,4,3,"R04_F03","C1_R04_F03","ANN_L1_L2","32",0.000125,0.01,0.01,1106,1131,TRUE,FALSE,1.91218407536992,0.5314101750714,1.55521262381471,800,200,200,0,0.76197088630799,1.25759027115,0.996557074542897,-0.0613299593898598,1.06916411284578,0.577164317504846,0.633736238133605,1.91677444578007,1.51675156181171,-0.0541594593898598,1.13359020538554,0.395561364055521,9.83999999999997,6.80000000000001,0,"ok",NA
"simulated","C1",8,0.7,4,4,"R04_F04","C1_R04_F04","ANN_0","64-32",0.000125,0,0,41,66,TRUE,FALSE,2.10807038068611,0.454084263637892,1.6845681532152,800,200,200,0,0.608198428518328,1.56331446934395,1.2278968853565,-0.281634094684555,0.773604791501179,0.316027068883961,0.510730059835836,1.88850090063985,1.50336628147132,-0.204485594684555,0.733580380326801,0.21726320292236,0.769999999999982,0.330000000000041,0,"ok",NA
"simulated","C1",8,0.7,4,4,"R04_F04","C1_R04_F04","ANN_L1","64-32",0.000125,0.01,0,457,482,TRUE,FALSE,1.96145694611667,0.553150402144723,1.56563540087875,800,200,200,0,0.681006664938614,1.44306032204984,1.16664450614427,-0.393506226326499,1.09102528173648,0.417205840787523,0.574002757452562,1.77687295981753,1.46054879349641,-0.316357726326499,1.03843630050189,0.307062419969619,7.38,5.09999999999997,0,"ok",NA
"simulated","C1",8,0.7,4,4,"R04_F04","C1_R04_F04","ANN_L2","64-32",0.000125,0,0.01,42,67,TRUE,FALSE,2.121413839847,0.446941859877267,1.69494551830216,800,200,200,0,0.609274560227524,1.56319317072111,1.22641560854679,-0.287178389387586,0.773029870983305,0.31613320460723,0.512775959489118,1.88645012539685,1.50187532092999,-0.210029889387586,0.734671711362751,0.218962270865448,1.02999999999997,0.46999999999997,0,"ok",NA
"simulated","C1",8,0.7,4,4,"R04_F04","C1_R04_F04","ANN_L1_L2","64-32",0.000125,0.01,0.01,483,508,TRUE,FALSE,1.95074781829904,0.55576158971785,1.554725978898,800,200,200,0,0.683982880969823,1.43650465975421,1.16442587851235,-0.386592876308021,1.0949342297464,0.422488951068444,0.575624583125966,1.77332801764215,1.45416308978319,-0.309444376308021,1.04055385924795,0.309824545759736,8.28000000000003,6.13,0,"ok",NA
"simulated","C1",8,0.7,4,5,"R04_F05","C1_R04_F05","ANN_0","32",0.000125,0,0,32,57,TRUE,FALSE,2.0637765935414,0.480063093112933,1.63475549135732,800,200,200,0,0.584578890890012,1.61147433932038,1.28725775101334,0.0151698583721511,0.695562839621268,0.276203389310172,0.44816180591803,2.08591279793766,1.70374969788989,-0.0522976416278487,0.629935263908796,0.130986785035994,0.620000000000005,0.279999999999973,0,"ok",NA
"simulated","C1",8,0.7,4,5,"R04_F05","C1_R04_F05","ANN_L1","32",0.000125,0.01,0,85,110,TRUE,FALSE,1.92974595129915,0.559823402691968,1.54090327199531,800,200,200,0,0.649033930037178,1.44369144822024,1.18862009307073,-0.00509268331833212,1.07714524813741,0.419077063084778,0.496208020664485,1.94429661537264,1.55281526600815,-0.0725601833183319,0.972833427562983,0.244978839172048,1.36000000000001,0.660000000000025,0.0199999999999818,"ok",NA
"simulated","C1",8,0.7,4,5,"R04_F05","C1_R04_F05","ANN_L2","32",0.000125,0,1e-05,32,57,TRUE,FALSE,2.06085253085111,0.48445331594528,1.64667375438152,800,200,200,0,0.584588127919698,1.61145566302813,1.28725353850643,0.0152018114721941,0.695576290471709,0.276220166193764,0.448191080003657,2.08586041540184,1.70370922628889,-0.0522656885278057,0.629978639636182,0.131030430718914,0.899999999999977,0.420000000000016,0,"ok",NA
"simulated","C1",8,0.7,4,5,"R04_F05","C1_R04_F05","ANN_L1_L2","32",0.000125,0.01,0.001,90,115,TRUE,FALSE,1.91610341446022,0.566525830835636,1.53799334160584,800,200,200,0,0.652373247811524,1.43868494539113,1.18611321430163,-0.0112894705249298,1.08221370537166,0.423099182075861,0.499466160600938,1.9402601636781,1.54898097376145,-0.0787569705249296,0.978792859415579,0.248110504302183,1.81,1.00999999999999,0,"ok",NA
"simulated","C1",8,0.7,5,1,"R05_F01","C1_R05_F01","ANN_0","64-32",0.000125,0,0,51,76,TRUE,FALSE,2.05892714989056,0.475358149003293,1.65450483398689,800,200,200,0,0.556842092976116,1.66207238403909,1.36262838893848,-0.070414982217659,0.747188301048645,0.27327119565525,0.467748073526395,2.07205504474886,1.61412520970984,-0.110929982217659,0.74103179758247,0.189745553006667,1.30000000000001,0.800000000000011,0,"ok",NA
"simulated","C1",8,0.7,5,1,"R05_F01","C1_R05_F01","ANN_L1","64-32",0.000125,0.01,0,400,425,TRUE,FALSE,1.9507979150795,0.537091815592468,1.57309506945014,800,200,200,0,0.571563068904276,1.63133423561192,1.29333080035602,-0.150677211434385,1.33758459424796,0.299902691723798,0.50076610525563,2.02701089722545,1.56937974597764,-0.191192211434384,1.38362644651083,0.224590685770536,8.42000000000002,5.52999999999997,0,"ok",NA
